window_index,time_s,selected_branch,selection_reason,baseline_bpm,tracked_bpm,baseline_score,tracked_score,baseline_generated,tracked_generated,tracking_eligible,minimum_tracked_fraction,second_largest_tracked_fraction,maximum_reset_fraction,baseline_motion_overlap,tracked_motion_overlap
0,4.999995,none,no_qualified_branch,,,0.0,0.0,False,False,False,0.64,0.64,0.0033333333333333335,0.0,0.0
1,5.999994,none,no_qualified_branch,,,0.0,0.0,False,False,False,0.7266666666666667,0.7366666666666667,0.0,0.0,0.0
2,6.999993,none,no_qualified_branch,,,0.0,0.0,False,False,False,0.7233333333333334,0.7333333333333333,0.0,0.0,0.0
3,7.999992,baseline,tracking_quality_fallback,188.0,,0.40901644203561627,0.0,True,False,False,0.7266666666666667,0.73,0.0,0.7007424130146862,0.0
4,8.999991,baseline,tracking_quality_fallback,185.0,,0.28894057194465483,0.0,True,False,False,0.7366666666666667,0.7433333333333333,0.0,0.6824643105035055,0.0
5,9.99999,none,no_qualified_branch,,63.0,0.2854562304999151,0.542244984645719,False,False,False,0.7866666666666666,0.79,0.0,0.9694553021723283,0.0005030816310389863
6,10.999989,none,no_qualified_branch,,64.0,0.4778702789944945,0.547778195760789,False,False,False,0.8366666666666667,0.8666666666666667,0.0,0.9015379249692366,0.0003904148525035287
7,11.999988,baseline,tracking_quality_fallback,94.0,66.0,0.5089084925820704,0.5324401351346423,True,False,False,0.88,0.9166666666666666,0.0,0.8464637757633092,0.0006412673221117282
8,12.999986999999999,baseline,tracking_quality_fallback,94.0,,0.3907390683668408,0.0,True,False,False,0.88,0.91,0.0,0.82064441581465,0.0
9,13.999986,baseline,tracking_quality_fallback,95.0,,0.38223393910719455,0.0,True,False,False,0.8766666666666667,0.9066666666666666,0.0,0.8101554708175733,0.0
10,14.999984999999999,baseline,tracking_quality_fallback,95.0,,0.2986871743138071,0.20169455714058776,True,False,False,0.85,0.8833333333333333,0.0,0.8765166497389673,0.0157051187995453
11,15.999984,baseline,tracking_quality_fallback,95.0,64.0,0.45464435385153507,0.5050243242260799,True,False,False,0.8,0.8466666666666667,0.0,0.8959150386873124,0.014191514147703367
12,16.999983,none,no_qualified_branch,,65.0,0.0,0.42149281289238405,False,False,False,0.79,0.8533333333333334,0.0,0.0,0.013052645689180678
13,17.999982,tracked,baseline_unavailable,,65.0,0.0,0.31942724943263784,False,True,True,0.78,0.8533333333333334,0.0,0.0,0.006690910687879178
14,18.999981,none,no_qualified_branch,,,0.0,0.32496996263787137,False,False,False,0.7666666666666667,0.8433333333333334,0.0,0.0,0.0025325279514912223
15,19.99998,tracked,baseline_unavailable,,66.0,0.0,0.4343203602793437,False,True,True,0.74,0.8166666666666667,0.0,0.0,0.0
16,20.999979,baseline,tracking_quality_fallback,150.0,,0.4908321254705472,0.2694713948381604,True,False,False,0.7233333333333334,0.8033333333333333,0.0,0.0,0.0
17,21.999978,baseline,tracking_quality_fallback,150.0,,0.47907955184902873,0.2502143418321479,True,False,False,0.7233333333333334,0.8066666666666666,0.0,0.0,0.0
18,22.999976999999998,baseline,frequency_disagreement_fallback,151.0,67.0,0.4613098376396034,0.44797360629008276,True,True,True,0.7166666666666667,0.8,0.0,0.0,0.0
19,23.999976,baseline,tracking_quality_fallback,151.0,,0.45919964619580056,0.25665001086510136,True,False,False,0.7166666666666667,0.8066666666666666,0.0,0.0,0.0
20,24.999975,tracked,baseline_unavailable,,66.0,0.42800196493334597,0.4344282878538806,False,True,True,0.7133333333333334,0.81,0.0033333333333333335,0.0,0.0
21,25.999973999999998,none,no_qualified_branch,,64.0,0.46905126297435346,0.3977529402504285,False,False,False,0.7366666666666667,0.8233333333333334,0.0033333333333333335,0.0,0.0
22,26.999972999999997,baseline,tracking_quality_fallback,93.0,,0.3207443712359344,0.0,True,False,False,0.7366666666666667,0.81,0.01,0.0,0.0
23,27.999972,baseline,tracking_quality_fallback,93.0,,0.40801078692677334,0.0,True,False,False,0.7266666666666667,0.7866666666666666,0.01,0.0,0.0
24,28.999971,baseline,tracking_quality_fallback,93.0,50.0,0.41263193664578246,0.35117822337525956,True,False,False,0.7366666666666667,0.7933333333333333,0.013333333333333334,0.0,0.0
25,29.999969999999998,baseline,frequency_disagreement_fallback,94.0,53.0,0.30149825746405545,0.3600385286402627,True,True,True,0.7666666666666667,0.82,0.013333333333333334,0.0,0.0
26,30.999969,baseline,tracking_quality_fallback,95.0,,0.3100947554286478,0.23625612772759727,True,False,False,0.76,0.8233333333333334,0.016666666666666666,0.0,0.0
27,31.999968,baseline,frequency_disagreement_fallback,94.0,60.0,0.5015489169098166,0.2728866431071893,True,True,True,0.7533333333333333,0.82,0.016666666666666666,0.0,0.0
28,32.999967,baseline,frequency_disagreement_fallback,95.0,61.0,0.4947827343246833,0.2959613714755321,True,True,True,0.77,0.8366666666666667,0.016666666666666666,0.0,0.0
29,33.999966,baseline,frequency_disagreement_fallback,95.0,62.0,0.49144729949179383,0.351153193221298,True,True,True,0.76,0.8233333333333334,0.02,0.0,0.0
30,34.999964999999996,baseline,tracking_quality_fallback,96.0,,0.5830279011964986,0.22130325108043536,True,False,False,0.77,0.83,0.016666666666666666,0.0,0.0
31,35.999964,baseline,tracking_quality_fallback,96.0,,0.46536999797425094,0.29040406301483396,True,False,False,0.7566666666666667,0.8366666666666667,0.016666666666666666,0.0,0.0
32,36.999963,baseline,frequency_disagreement_fallback,95.0,69.0,0.4703877416979033,0.5552553036739379,True,True,True,0.7633333333333333,0.84,0.01,0.0,0.0
