window_index,time_s,selected_branch,selection_reason,baseline_bpm,tracked_bpm,baseline_score,tracked_score,baseline_generated,tracked_generated,tracking_eligible,minimum_tracked_fraction,second_largest_tracked_fraction,maximum_reset_fraction,baseline_motion_overlap,tracked_motion_overlap
0,4.999995,none,no_qualified_branch,,,0.0,0.0,False,False,False,0.9966666666666667,0.9966666666666667,0.0033333333333333335,0.0,0.0
1,5.999994,none,no_qualified_branch,,,0.0,0.0,False,False,False,1.0,1.0,0.0,0.0,0.0
2,6.999993,none,no_qualified_branch,84.0,,0.4846189718351475,0.24334700947677199,False,False,False,1.0,1.0,0.0,0.39778473360510397,0.1941743500178399
3,7.999992,tracked,baseline_unavailable,,78.0,0.29137112805511217,0.5583641202181271,False,True,True,1.0,1.0,0.0,0.3440620765344074,0.5348645053615396
4,8.999991,tracked,stronger_qualified_evidence,78.0,77.0,0.33514089139787945,0.5664678257961843,True,True,True,1.0,1.0,0.0,0.4032572489730527,0.5169976827095323
5,9.99999,tracked,stronger_qualified_evidence,72.0,78.0,0.1985157455289256,0.4263475679021535,True,True,True,1.0,1.0,0.0,0.3510573829368269,0.38855939208150775
6,10.999989,none,no_qualified_branch,,,0.19290649357672215,0.0,False,False,False,0.9966666666666667,1.0,0.0,0.35502066353713035,0.0
7,11.999988,baseline,tracking_quality_fallback,60.0,,0.303450810386134,0.0,True,False,False,0.9966666666666667,1.0,0.0,0.6638479893264145,0.0
8,12.999986999999999,none,no_qualified_branch,,120.0,0.0,0.19637665963592368,False,False,False,0.9966666666666667,1.0,0.0,0.0,0.10825095853761933
9,13.999986,none,no_qualified_branch,76.0,,0.2825447250769636,0.4031174662993597,False,False,False,0.9966666666666667,1.0,0.0,0.7844995823138395,0.1720655035811536
10,14.999984999999999,none,no_qualified_branch,73.0,,0.3029374985776286,0.0,False,False,False,0.9966666666666667,1.0,0.0,0.7695414596758071,0.0
11,15.999984,none,no_qualified_branch,,,0.31146942667408106,0.0,False,False,False,0.9966666666666667,1.0,0.0,0.845519302746464,0.0
12,16.999983,none,no_qualified_branch,,,0.31035080156500133,0.0,False,False,False,0.9966666666666667,1.0,0.0,0.8675767821196686,0.0
