time_s,window_start_s,window_end_s,proposal_accepted,proposal_status,proposal_spectral_peak_bpm,consensus_bpm,roi_count,quality_proxy,state,available_roi_count,method_agreement,motion_overlap,consensus_score,runner_up_ratio,candidate_group_count,waveform_roi_count,motion_available,motion_observed_fraction,motion_speed_face_per_s,motion_strength,motion_reliability,motion_spectral_coverage,motion_evidence_status,waveform_generated
4.99995,0.0,9.9999,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0,False,,,,,,legacy_not_assessed,False
5.99994,0.9999899999999999,10.99989,False,insufficient_rois,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0,False,,,,,,legacy_not_assessed,False
6.99993,1.9999799999999999,11.99988,True,accepted_consensus,76.0,76.0,3,0.8515950855155712,acquired,3,1.0,0.3601545385420842,2.324755880260288,0.0,1,3,False,,,,,,legacy_not_assessed,True
7.9999199999999995,2.99997,12.99987,True,accepted_consensus,76.0,76.0,3,0.8392386450899926,tracking,3,1.0,0.5383419728991311,2.1788678943217725,0.0,1,3,False,,,,,,legacy_not_assessed,True
8.99991,3.9999599999999997,13.99986,True,accepted_consensus,75.0,75.0,3,0.8227602769113185,tracking,3,1.0,0.7490929911669558,2.006037863100316,0.0,1,3,False,,,,,,legacy_not_assessed,True
9.9999,4.99995,14.99985,True,accepted_consensus,74.0,74.0,3,0.8239351087487865,tracking,3,1.0,0.820438079761601,1.9648145223938442,0.0,1,3,False,,,,,,legacy_not_assessed,True
10.99989,5.99994,15.999839999999999,True,accepted_consensus,73.0,73.0,3,0.8441506297016677,tracking,3,1.0,0.9436543200815575,1.9350120977168437,0.0,1,3,False,,,,,,legacy_not_assessed,True
11.99988,6.99993,16.99983,True,accepted_consensus,72.0,72.0,3,0.8574817517957573,tracking,3,1.0,0.9700255205082929,1.9486108684282402,0.0,1,3,False,,,,,,legacy_not_assessed,True
12.99987,7.9999199999999995,17.99982,True,accepted_consensus,72.0,72.0,3,0.8572986932655539,tracking,3,1.0,0.8675241697076828,2.0141005769966505,0.0,1,3,False,,,,,,legacy_not_assessed,True
13.99986,8.99991,18.99981,True,accepted_consensus,74.0,74.0,3,0.8438660948655983,tracking,3,1.0,0.8941672313305412,1.9656802273520289,0.0,1,3,False,,,,,,legacy_not_assessed,True
14.99985,9.9999,19.9998,True,accepted_consensus,75.0,75.0,3,0.8212814996828709,tracking,3,1.0,0.9648016572252176,1.8695641850917781,0.0,1,3,False,,,,,,legacy_not_assessed,True
15.999839999999999,10.99989,20.99979,True,accepted_consensus,78.0,78.0,3,0.8151664505789183,tracking,3,1.0,0.9876098917773286,1.8416995142091892,0.0,1,3,False,,,,,,legacy_not_assessed,True
16.99983,11.99988,21.99978,True,accepted_consensus,79.0,79.0,3,0.824413705104114,tracking,3,1.0,0.5741697276670334,2.1182260709038925,0.0,1,3,False,,,,,,legacy_not_assessed,True
17.99982,12.99987,22.999769999999998,True,accepted_consensus,81.0,81.0,3,0.8278898001023557,tracking,3,1.0,0.10129528115727608,2.4207734027556103,0.0,1,3,False,,,,,,legacy_not_assessed,True
18.99981,13.99986,23.99976,True,accepted_consensus,82.0,82.0,3,0.8351126362940743,tracking,3,1.0,0.09223428733844448,2.4475683947402875,0.0,1,3,False,,,,,,legacy_not_assessed,True
19.9998,14.99985,24.99975,True,accepted_consensus,81.0,81.0,3,0.829945780250949,tracking,3,1.0,0.28375386919621554,2.3132120959758877,0.0,1,3,False,,,,,,legacy_not_assessed,True
20.99979,15.999839999999999,25.99974,True,accepted_consensus,79.0,79.0,3,0.8181765176438338,tracking,3,1.0,0.4253941103623305,2.193493949049665,0.0,1,3,False,,,,,,legacy_not_assessed,True
21.99978,16.99983,26.99973,True,accepted_consensus,78.0,78.0,3,0.8298950497961918,tracking,3,1.0,0.39520297637601826,2.2437024040691913,0.0,1,3,False,,,,,,legacy_not_assessed,True
22.999769999999998,17.99982,27.99972,True,accepted_consensus,76.0,76.0,3,0.8570114529225773,tracking,3,1.0,0.5417297925177127,2.222832881334943,0.0,1,3,False,,,,,,legacy_not_assessed,True
23.99976,18.99981,28.99971,True,accepted_consensus,75.0,75.0,3,0.8624875209386696,tracking,3,1.0,0.8128301684453837,2.0616706551210435,0.0,1,3,False,,,,,,legacy_not_assessed,True
24.99975,19.9998,29.9997,True,accepted_consensus,74.0,74.0,3,0.8614676029579069,tracking,3,1.0,0.9128642287319771,1.9946005896599046,0.0,1,3,False,,,,,,legacy_not_assessed,True
25.99974,20.99979,30.99969,True,accepted_consensus,75.0,75.0,3,0.8578985299077738,tracking,3,1.0,0.9583418102540383,1.9570755670987507,0.0,1,3,False,,,,,,legacy_not_assessed,True
26.99973,21.99978,31.999679999999998,True,accepted_consensus,75.0,75.0,3,0.8551148686615134,tracking,3,1.0,0.9980065815010507,1.9252869058368427,0.0,1,3,False,,,,,,legacy_not_assessed,True
27.99972,22.999769999999998,32.99967,True,accepted_consensus,75.0,75.0,3,0.8566607982279892,tracking,3,1.0,0.991268552275465,1.9330967127460152,0.0,1,3,False,,,,,,legacy_not_assessed,True
28.99971,23.99976,33.99966,True,accepted_consensus,76.0,76.0,3,0.8612707857156411,tracking,3,1.0,0.9685561714671738,1.9581705060399737,0.0,1,3,False,,,,,,legacy_not_assessed,True
29.9997,24.99975,34.99965,True,accepted_consensus,77.0,77.0,3,0.8593749405054183,tracking,3,1.0,0.9509067517487125,1.9652357466085673,0.0,1,3,False,,,,,,legacy_not_assessed,True
30.99969,25.99974,35.99964,True,accepted_consensus,77.0,77.0,3,0.8564555577715374,tracking,3,1.0,0.7656246508464103,2.0775740577763866,0.0,1,3,False,,,,,,legacy_not_assessed,True
