window_index,time_s,window_start_s,window_end_s,accepted,ridge_bpm,raw_estimate_bpm,status,hr_source,aggregation_mode,eligible_patches,eligible_regions,contributing_patches,contributing_regions,waveform_generated,selected_channels_json,region_medians_json,estimate_near_contributor_peak,region_median_spread_bpm,selected_cluster_score
10,14.999984999999999,9.99999,19.99998,True,183.0,183.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""baseline/forehead_2/pos"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""tracked/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 183.0, ""left_cheek"": 183.0, ""right_cheek"": 183.0}",True,0.0,
11,15.999984,10.999989,20.999979,True,182.0,182.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""baseline/forehead_2/pos"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""tracked/right_cheek_0/chrom"", ""tracked/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 182.0, ""left_cheek"": 183.0, ""right_cheek"": 145.0}",True,38.0,
12,16.999983,11.999988,21.999978,True,182.0,182.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""baseline/forehead_2/chrom"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/chrom"", ""tracked/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 182.0, ""left_cheek"": 182.0, ""right_cheek"": 142.5}",True,39.5,
13,17.999982,12.999986999999999,22.999976999999998,True,182.0,182.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/pos"", ""baseline/forehead_2/pos"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""tracked/right_cheek_0/chrom"", ""tracked/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 182.0, ""left_cheek"": 182.0, ""right_cheek"": 124.5}",True,57.5,
14,18.999981,13.999986,23.999976,True,181.0,181.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/pos"", ""baseline/forehead_2/pos"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""tracked/right_cheek_0/chrom"", ""tracked/right_cheek_1/pos"", ""tracked/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 181.0, ""left_cheek"": 182.0, ""right_cheek"": 124.5}",True,57.5,
15,19.99998,14.999984999999999,24.999975,True,134.5,134.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/pos"", ""tracked/forehead_1/chrom"", ""baseline/forehead_2/pos"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/pos"", ""tracked/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""tracked/left_cheek_3/pos"", ""tracked/right_cheek_0/chrom"", ""tracked/right_cheek_1/pos"", ""tracked/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 134.5, ""left_cheek"": 179.5, ""right_cheek"": 124.5}",False,55.0,
16,20.999979,15.999984,25.999973999999998,True,125.0,125.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/pos"", ""tracked/forehead_1/chrom"", ""baseline/forehead_2/pos"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/pos"", ""tracked/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""tracked/left_cheek_3/pos"", ""tracked/right_cheek_0/chrom"", ""tracked/right_cheek_1/pos"", ""tracked/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 76.0, ""left_cheek"": 179.0, ""right_cheek"": 125.0}",False,103.0,
17,21.999978,16.999983,26.999972999999997,True,79.0,79.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/chrom"", ""tracked/forehead_1/chrom"", ""baseline/forehead_2/pos"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/chrom"", ""tracked/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""tracked/left_cheek_3/pos"", ""tracked/right_cheek_0/chrom"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/chrom"", ""baseline/right_cheek_3/pos""]","{""forehead"": 75.5, ""left_cheek"": 138.0, ""right_cheek"": 79.0}",False,62.5,
18,22.999976999999998,17.999982,27.999972,True,95.0,95.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/chrom"", ""tracked/forehead_1/chrom"", ""tracked/forehead_2/pos"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/chrom"", ""tracked/right_cheek_0/chrom"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/chrom"", ""baseline/right_cheek_3/pos""]","{""forehead"": 72.0, ""left_cheek"": 139.0, ""right_cheek"": 95.0}",True,67.0,
19,23.999976,18.999981,28.999971,True,182.5,182.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/chrom"", ""tracked/forehead_1/chrom"", ""tracked/forehead_2/pos"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""tracked/left_cheek_3/chrom"", ""tracked/right_cheek_0/chrom"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 85.5, ""left_cheek"": 183.0, ""right_cheek"": 182.5}",True,97.5,
20,24.999975,19.99998,29.999969999999998,True,183.0,183.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/pos"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""tracked/left_cheek_3/chrom"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 95.5, ""left_cheek"": 184.0, ""right_cheek"": 183.0}",True,88.5,
21,25.999973999999998,20.999979,30.999969,True,183.5,183.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/chrom"", ""tracked/forehead_1/chrom"", ""baseline/forehead_2/chrom"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 98.0, ""left_cheek"": 185.0, ""right_cheek"": 183.5}",True,87.0,
22,26.999972999999997,21.999978,31.999968,True,184.0,184.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/chrom"", ""baseline/forehead_1/chrom"", ""baseline/forehead_2/chrom"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 93.5, ""left_cheek"": 185.0, ""right_cheek"": 184.0}",True,91.5,
23,27.999972,22.999976999999998,32.999967,True,184.5,184.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""baseline/forehead_2/chrom"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 97.0, ""left_cheek"": 185.0, ""right_cheek"": 184.5}",True,88.0,
24,28.999971,23.999976,33.999966,True,185.0,185.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""baseline/forehead_2/chrom"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 98.0, ""left_cheek"": 185.0, ""right_cheek"": 185.0}",True,87.0,
25,29.999969999999998,24.999975,34.999964999999996,True,185.0,185.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""baseline/forehead_2/chrom"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 98.5, ""left_cheek"": 185.0, ""right_cheek"": 185.0}",True,86.5,
26,30.999969,25.999973999999998,35.999964,True,185.5,185.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/pos"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/chrom"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 91.0, ""left_cheek"": 185.5, ""right_cheek"": 186.0}",True,95.0,
27,31.999968,26.999972999999997,36.999963,True,186.0,186.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/chrom"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 98.5, ""left_cheek"": 186.0, ""right_cheek"": 186.0}",True,87.5,
28,32.999967,27.999972,37.999962,True,186.0,186.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/pos"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""tracked/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 105.5, ""left_cheek"": 186.0, ""right_cheek"": 186.0}",True,80.5,
29,33.999966,28.999971,38.999961,True,186.0,186.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/pos"", ""tracked/forehead_3/chrom"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/chrom"", ""tracked/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 105.5, ""left_cheek"": 186.0, ""right_cheek"": 186.0}",True,80.5,
30,34.999964999999996,29.999969999999998,39.99996,True,185.0,185.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/pos"", ""tracked/forehead_3/pos"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 105.5, ""left_cheek"": 185.0, ""right_cheek"": 185.0}",True,79.5,
31,35.999964,30.999969,40.999959,True,185.0,185.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/pos"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 105.5, ""left_cheek"": 185.0, ""right_cheek"": 185.0}",True,79.5,
32,36.999963,31.999968,41.999958,True,184.5,184.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/chrom"", ""tracked/forehead_2/chrom"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 98.0, ""left_cheek"": 184.5, ""right_cheek"": 185.0}",True,87.0,
33,37.999962,32.999967,42.999956999999995,True,184.0,184.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/chrom"", ""tracked/forehead_2/chrom"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 98.5, ""left_cheek"": 184.0, ""right_cheek"": 184.0}",True,85.5,
34,38.999961,33.999966,43.999956,True,184.0,184.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/chrom"", ""baseline/forehead_2/chrom"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 105.5, ""left_cheek"": 184.0, ""right_cheek"": 184.5}",True,79.0,
35,39.99996,34.999964999999996,44.999955,True,184.0,184.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/chrom"", ""baseline/forehead_1/chrom"", ""tracked/forehead_2/pos"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 98.0, ""left_cheek"": 184.0, ""right_cheek"": 184.0}",True,86.0,
36,40.999959,35.999964,45.999953999999995,True,184.0,184.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/pos"", ""baseline/forehead_1/chrom"", ""tracked/forehead_2/pos"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""tracked/right_cheek_1/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 138.0, ""left_cheek"": 184.0, ""right_cheek"": 184.5}",True,46.5,
37,41.999958,36.999963,46.999953,True,184.0,184.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/pos"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/pos"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""tracked/right_cheek_1/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 137.5, ""left_cheek"": 184.0, ""right_cheek"": 184.5}",True,47.0,
38,42.999956999999995,37.999962,47.999952,True,184.0,184.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/pos"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/pos"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""tracked/right_cheek_1/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 138.5, ""left_cheek"": 184.0, ""right_cheek"": 184.5}",True,46.0,
39,43.999956,38.999961,48.999950999999996,True,184.0,184.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/pos"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""tracked/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""tracked/right_cheek_3/pos""]","{""forehead"": 138.0, ""left_cheek"": 184.0, ""right_cheek"": 184.0}",True,46.0,
40,44.999955,39.99996,49.99995,True,184.0,184.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/pos"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""tracked/right_cheek_1/chrom"", ""tracked/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 138.0, ""left_cheek"": 184.0, ""right_cheek"": 184.0}",True,46.0,
41,45.999953999999995,40.999959,50.999949,True,184.0,184.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/chrom"", ""tracked/forehead_1/chrom"", ""baseline/forehead_2/pos"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""tracked/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 147.0, ""left_cheek"": 184.0, ""right_cheek"": 184.5}",True,37.5,
42,46.999953,41.999958,51.999947999999996,True,184.5,184.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/chrom"", ""tracked/forehead_1/chrom"", ""baseline/forehead_2/pos"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""tracked/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 147.5, ""left_cheek"": 185.0, ""right_cheek"": 184.5}",True,37.5,
