time_s,observed_fraction,interpolated_fraction,spectral_peak_bpm,peak_concentration,accepted,status,ridge_bpm
5.006132768928598,1.0,0.0,,,False,gap_or_filter_edge,
5.997107856293304,1.0,0.0,,,False,gap_or_filter_edge,
6.988082943658008,1.0,0.0,99.0,0.689881957726292,True,candidate_only,101.0
7.9790580310227135,1.0,0.0,101.0,0.6349414685441344,True,candidate_only,102.0
8.97003311838742,1.0,0.0,103.0,0.647293880438521,True,candidate_only,103.0
9.961008205752124,1.0,0.0,106.0,0.6700519768320782,True,candidate_only,105.0
10.95198329311683,1.0,0.0,107.0,0.6669448659520752,True,candidate_only,106.0
11.942958380481535,1.0,0.0,108.0,0.6381096878828453,True,candidate_only,107.0
12.933933467846241,1.0,0.0,107.0,0.5680151022973815,True,candidate_only,107.0
13.924908555210946,1.0,0.0,106.0,0.573651792707433,True,candidate_only,106.0
14.91588364257565,1.0,0.0,105.0,0.6607823732808292,True,candidate_only,106.0
15.906858729940357,1.0,0.0,105.0,0.7089010535994243,True,candidate_only,106.0
16.897833817305063,1.0,0.0,107.0,0.7601408401408895,True,candidate_only,107.0
17.888808904669766,1.0,0.0,108.0,0.8104004004864965,True,candidate_only,108.0
18.879783992034472,1.0,0.0,108.0,0.8134266250897522,True,candidate_only,108.0
19.87075907939918,1.0,0.0,108.0,0.7992485845228602,True,candidate_only,108.0
20.861734166763885,1.0,0.0,108.0,0.7565915244978875,True,candidate_only,108.0
21.852709254128587,1.0,0.0,109.0,0.6597815669437342,True,candidate_only,109.0
22.843684341493294,1.0,0.0,110.0,0.6040901953900412,True,candidate_only,109.0
23.834659428858,1.0,0.0,110.0,0.5742298331262982,True,candidate_only,109.0
24.825634516222706,1.0,0.0,109.0,0.5344038449179495,True,candidate_only,108.0
25.81660960358741,1.0,0.0,106.0,0.544305344276151,True,candidate_only,106.0
26.807584690952115,1.0,0.0,104.0,0.6441788119479985,True,candidate_only,105.0
27.79855977831682,1.0,0.0,103.0,0.7064656763895938,True,candidate_only,105.0
28.789534865681528,1.0,0.0,104.0,0.6594616145090603,True,candidate_only,106.0
29.78050995304623,1.0,0.0,107.0,0.617183987615893,True,candidate_only,107.0
30.771485040410937,1.0,0.0,109.0,0.6873420156502559,True,candidate_only,108.0
31.762460127775643,1.0,0.0,109.0,0.7172770831757409,True,candidate_only,108.0
32.75343521514035,1.0,0.0,109.0,0.7130494157474065,True,candidate_only,108.0
33.74441030250505,1.0,0.0,107.0,0.749122695715137,True,candidate_only,107.0
34.735385389869755,1.0,0.0,107.0,0.7792254696633442,True,candidate_only,107.0
35.726360477234465,1.0,0.0,106.0,0.8077548702696679,True,candidate_only,107.0
36.71733556459917,1.0,0.0,106.0,0.8238128409880002,True,candidate_only,107.0
37.70831065196388,1.0,0.0,107.0,0.8226079305959304,True,candidate_only,107.0
38.69928573932858,1.0,0.0,108.0,0.7801268423462667,True,candidate_only,108.0
39.69026082669328,1.0,0.0,109.0,0.7145184338590128,True,candidate_only,109.0
40.68123591405799,1.0,0.0,111.0,0.6510900444054537,True,candidate_only,109.0
41.672211001422696,1.0,0.0,110.0,0.5312813776945506,True,candidate_only,109.0
42.6631860887874,1.0,0.0,109.0,0.41105983580627803,True,candidate_only,108.0
43.65416117615211,1.0,0.0,106.0,0.5089348265763852,True,candidate_only,107.0
44.64513626351681,1.0,0.0,105.0,0.6288519166937423,True,candidate_only,106.0
45.63611135088152,1.0,0.0,106.0,0.6898178152405905,True,candidate_only,106.0
46.627086438246224,1.0,0.0,,,False,gap_or_filter_edge,
47.618061525610926,1.0,0.0,,,False,gap_or_filter_edge,
