window_index,time_s,selected_branch,selection_reason,baseline_bpm,tracked_bpm,baseline_score,tracked_score,baseline_generated,tracked_generated,tracking_eligible,minimum_tracked_fraction,second_largest_tracked_fraction,maximum_reset_fraction,baseline_motion_overlap,tracked_motion_overlap
0,4.999995,none,no_qualified_branch,,,0.0,0.0,False,False,False,0.9966666666666667,0.9966666666666667,0.0033333333333333335,0.0,0.0
1,5.999994,none,no_qualified_branch,,,0.0,0.0,False,False,False,1.0,1.0,0.0,0.0,0.0
2,6.999993,none,no_qualified_branch,,68.0,0.0,0.20769280942615093,False,False,False,1.0,1.0,0.0,0.0,0.292954844970864
3,7.999992,none,no_qualified_branch,,,0.0,0.2048163487140104,False,False,False,1.0,1.0,0.0,0.0,0.10745566341898401
4,8.999991,none,no_qualified_branch,87.0,,0.33602141047149403,0.2838020833538396,False,False,False,1.0,1.0,0.0,0.35250009060615767,0.31751837093958873
5,9.99999,none,no_qualified_branch,,102.0,0.28351577240134906,0.32660482973862864,False,False,False,1.0,1.0,0.0,0.8849461010470441,0.38859094487384516
6,10.999989,none,no_qualified_branch,,,0.0,0.19352139923646147,False,False,False,1.0,1.0,0.0,0.0,0.2476479513276104
7,11.999988,none,no_qualified_branch,,,0.0,0.29239921114792156,False,False,False,1.0,1.0,0.0,0.0,0.439473168011132
8,12.999986999999999,none,no_qualified_branch,,,0.15480855264406967,0.21597434527454443,False,False,False,1.0,1.0,0.0,0.32239707102045767,0.057621473407901684
9,13.999986,tracked,baseline_unavailable,79.0,65.0,0.39053795700246613,0.373012038269399,False,True,True,1.0,1.0,0.0,0.15647105873082473,0.8370009875626323
10,14.999984999999999,baseline,tracking_quality_fallback,76.0,64.0,0.2599595059879375,0.28954375147232736,True,False,False,1.0,1.0,0.0,0.2713918799284639,0.9009478718162949
11,15.999984,baseline,tracking_quality_fallback,76.0,64.0,0.3170313148571171,0.4226706483765636,True,False,False,1.0,1.0,0.0,0.4019372820165099,0.44873615479570944
12,16.999983,baseline,frequency_disagreement_fallback,80.0,65.0,0.33827015221976076,0.25508834386446066,True,True,True,1.0,1.0,0.0,0.48211505278321376,0.3398970904229979
