window_index,time_s,selected_branch,selection_reason,baseline_bpm,tracked_bpm,baseline_score,tracked_score,baseline_generated,tracked_generated,tracking_eligible,minimum_tracked_fraction,second_largest_tracked_fraction,maximum_reset_fraction,baseline_motion_overlap,tracked_motion_overlap
0,4.999995,none,no_qualified_branch,,,0.0,0.0,False,False,False,0.9966666666666667,0.9966666666666667,0.0033333333333333335,0.0,0.0
1,5.999994,none,no_qualified_branch,,,0.0,0.0,False,False,False,1.0,1.0,0.0,0.0,0.0
2,6.999993,none,no_qualified_branch,,,0.2017249592536177,0.21219293744104048,False,False,False,1.0,1.0,0.0,0.42017595205021985,0.5210252012519748
3,7.999992,none,no_qualified_branch,,77.0,0.21926935604061162,0.2927073501627029,False,False,False,1.0,1.0,0.0,0.5137699375383042,0.5360331363555648
4,8.999991,baseline,tracking_quality_fallback,108.0,,0.3203112684432823,0.18134764518142957,True,False,False,1.0,1.0,0.0,0.7800292350088693,0.3869804719231617
5,9.99999,baseline,frequency_disagreement_fallback,111.0,80.0,0.26687381149819595,0.5098699720203893,True,True,True,1.0,1.0,0.0,0.9999151223651036,0.2984950725575397
6,10.999989,none,no_qualified_branch,,,0.24591444820721017,0.23421232954837626,False,False,False,0.9966666666666667,1.0,0.0,0.5911041185197569,0.4709501428232206
7,11.999988,tracked,baseline_unavailable,,63.0,0.39253052747797423,0.23172947703568852,False,True,True,0.9966666666666667,1.0,0.0,0.6059853350457379,0.538501166255226
8,12.999986999999999,tracked,stronger_qualified_evidence,59.0,62.0,0.23295305168532113,0.2876880638792883,True,True,True,0.9966666666666667,1.0,0.0,0.5313888545368517,0.3571341189959343
9,13.999986,baseline,baseline_evidence_retained,57.0,53.0,0.43720326476231874,0.2962595331316923,True,True,True,0.9966666666666667,1.0,0.0,0.4135805361830385,0.6377454564759106
10,14.999984999999999,baseline,tracking_quality_fallback,52.0,,0.4692350757560859,0.16887120969827557,True,False,False,0.9966666666666667,1.0,0.0,0.7357200619635799,0.31843490628046417
11,15.999984,baseline,tracking_quality_fallback,51.0,,0.3047164599678063,0.18972891408898873,True,False,False,0.9966666666666667,1.0,0.0,0.9371093346085773,0.15081169638256398
