window_index,time_s,selected_branch,selection_reason,baseline_bpm,tracked_bpm,baseline_score,tracked_score,baseline_generated,tracked_generated,tracking_eligible,minimum_tracked_fraction,second_largest_tracked_fraction,maximum_reset_fraction,baseline_motion_overlap,tracked_motion_overlap
0,4.999995,none,no_qualified_branch,,,0.0,0.0,False,False,False,0.9633333333333334,0.9933333333333333,0.0033333333333333335,0.0,0.0
1,5.999994,none,no_qualified_branch,,,0.0,0.0,False,False,False,0.96,0.9966666666666667,0.0,0.0,0.0
2,6.999993,tracked,stronger_qualified_evidence,182.0,183.0,0.5184909054561657,0.7075712425026279,True,True,True,0.95,0.9966666666666667,0.0,0.0,0.0
3,7.999992,tracked,baseline_unavailable,,182.0,0.5135797724846731,0.7395612450082713,False,True,True,0.9533333333333334,0.9966666666666667,0.0,0.0,0.0
4,8.999991,tracked,baseline_unavailable,,181.0,0.5090211570149108,0.5109376136501289,False,True,True,0.9533333333333334,0.9966666666666667,0.0,0.0,0.0
5,9.99999,tracked,baseline_unavailable,,181.0,0.520727142674192,0.4982900451380187,False,True,True,0.9466666666666667,0.9966666666666667,0.0,0.0,0.0
6,10.999989,baseline,tracking_quality_fallback,181.0,,0.5343902461810892,0.4094755511467321,True,False,False,0.9433333333333334,0.9966666666666667,0.0,0.0,0.0
7,11.999988,baseline,tracking_quality_fallback,181.0,,0.5427805198376694,0.43540914530553027,True,False,False,0.9433333333333334,0.9966666666666667,0.0,0.0,0.0
8,12.999986999999999,baseline,frequency_disagreement_fallback,182.0,65.0,0.4505969203081215,0.3739449823972785,True,True,True,0.9433333333333334,0.9966666666666667,0.0,0.990084927085594,0.0013350293752639314
9,13.999986,baseline,tracking_quality_fallback,183.0,66.0,0.5124514237277269,0.37985272434058487,True,False,False,0.9533333333333334,1.0,0.0,0.0,0.0
10,14.999984999999999,baseline,tracking_quality_fallback,183.0,,0.7302159045938165,0.3503223977051096,True,False,False,0.96,1.0,0.0,0.0,0.0
11,15.999984,baseline,tracking_quality_fallback,184.0,,0.8512774392347683,0.31808024739224283,True,False,False,0.9666666666666667,1.0,0.0,0.0,0.0
12,16.999983,baseline,tracking_quality_fallback,183.0,,0.861145732471853,0.34522822685119137,True,False,False,0.9766666666666667,1.0,0.0,0.0,0.0
13,17.999982,baseline,baseline_evidence_retained,182.0,182.0,0.8333351630693692,0.4433524704991275,True,True,True,0.98,0.9966666666666667,0.0,0.0,0.0
14,18.999981,baseline,baseline_evidence_retained,182.0,181.0,0.6503261067492493,0.49211716136544015,True,True,True,0.9833333333333333,0.9933333333333333,0.0,0.0,0.0
15,19.99998,baseline,baseline_evidence_retained,180.0,180.0,0.42881902885533557,0.4876202638666141,True,True,True,0.99,0.9933333333333333,0.0,0.0,0.0
16,20.999979,none,no_qualified_branch,,,0.36949091336012796,0.2597371993049324,False,False,False,0.9933333333333333,0.9966666666666667,0.0,0.0,0.0
17,21.999978,none,no_qualified_branch,,,0.404425157243453,0.34226746373175987,False,False,False,0.9933333333333333,0.9966666666666667,0.0,0.0,0.0
18,22.999976999999998,tracked,baseline_unavailable,,96.0,0.34932343684375744,0.4646622361469973,False,True,True,0.9933333333333333,1.0,0.0,0.0,0.0
19,23.999976,baseline,frequency_disagreement_fallback,183.0,97.0,0.5914115746043112,0.45797867195627473,True,True,True,0.9933333333333333,1.0,0.0,0.0,0.0
20,24.999975,baseline,frequency_disagreement_fallback,184.0,96.0,0.6450558080125207,0.372413352193869,True,True,True,0.9933333333333333,0.9966666666666667,0.0,0.0,0.0
21,25.999973999999998,baseline,frequency_disagreement_fallback,185.0,96.0,0.7306467824430346,0.29219054414951057,True,True,True,0.9933333333333333,0.9966666666666667,0.0,0.0,0.0
22,26.999972999999997,baseline,tracking_quality_fallback,185.0,,0.5991751835324272,0.4768483812204356,True,False,False,0.9933333333333333,0.9966666666666667,0.0,0.0,0.0
23,27.999972,baseline,tracking_quality_fallback,186.0,,0.41660623271229674,0.29417909991039215,True,False,False,0.9966666666666667,0.9966666666666667,0.0,0.8931808115625675,0.9541941102075507
24,28.999971,baseline,baseline_evidence_retained,186.0,185.0,0.382821833239949,0.3314351540800766,True,True,True,0.9966666666666667,1.0,0.0,0.9274455840143552,0.9874265787031966
25,29.999969999999998,baseline,baseline_evidence_retained,186.0,185.0,0.36124662953387227,0.32923496057361373,True,True,True,0.9966666666666667,1.0,0.0,0.9618535105965446,0.9946420580838006
26,30.999969,baseline,baseline_evidence_retained,186.0,186.0,0.47413093116258376,0.4976951806731176,True,True,True,0.9966666666666667,1.0,0.0,1.0,1.0
27,31.999968,baseline,baseline_evidence_retained,186.0,186.0,0.462599960926612,0.5094644789393381,True,True,True,0.9933333333333333,1.0,0.0,1.0,0.9923550815570872
28,32.999967,baseline,baseline_evidence_retained,186.0,186.0,0.695408486726085,0.34009474000651746,True,True,True,0.9933333333333333,1.0,0.0,0.9920873042321017,0.9961541934820243
29,33.999966,baseline,baseline_evidence_retained,186.0,186.0,0.6937150986869807,0.3453008012677042,True,True,True,0.9933333333333333,1.0,0.0,0.9797341328581863,1.0
30,34.999964999999996,baseline,baseline_evidence_retained,185.0,185.0,0.684234711949591,0.4459748325803301,True,True,True,0.9966666666666667,1.0,0.0,0.9888420147160798,0.9996908975524756
31,35.999964,baseline,baseline_evidence_retained,185.0,185.0,0.688110440673253,0.4470005724734263,True,True,True,0.9933333333333333,1.0,0.0,0.9684749754610122,0.9875112917472925
32,36.999963,baseline,baseline_evidence_retained,184.0,184.0,0.6914366378569164,0.45375592930189107,True,True,True,0.9866666666666667,1.0,0.0,0.9769215503858858,0.9799671177442354
33,37.999962,baseline,baseline_evidence_retained,184.0,184.0,0.6867137950993148,0.4668703516031281,True,True,True,0.9833333333333333,1.0,0.0,0.986665573726793,0.9872191639126061
34,38.999961,baseline,baseline_evidence_retained,184.0,184.0,0.67884763590689,0.4815451152466556,True,True,True,0.9833333333333333,1.0,0.0,1.0,0.9853609385738853
35,39.99996,baseline,baseline_evidence_retained,184.0,184.0,0.5477901759364529,0.5012045722981663,True,True,True,0.9833333333333333,1.0,0.0,0.9947044958426904,0.9746668897812635
36,40.999959,baseline,baseline_evidence_retained,184.0,184.0,0.5157174353805715,0.5125744290296026,True,True,True,0.9766666666666667,1.0,0.0,0.9936395946846763,0.9776771802576233
37,41.999958,baseline,baseline_evidence_retained,184.0,184.0,0.4845360162224113,0.501894189720076,True,True,True,0.9766666666666667,1.0,0.0,0.9950199486519443,1.0
38,42.999956999999995,tracked,baseline_unavailable,,184.0,0.21145800804618098,0.4901205797392488,False,True,True,0.9733333333333334,1.0,0.0,0.00455377796065778,1.0
39,43.999956,tracked,baseline_unavailable,,184.0,0.2637027367794543,0.47396399550089885,False,True,True,0.97,1.0,0.0,0.0038657590892225272,0.9839316881403879
40,44.999955,tracked,baseline_unavailable,,184.0,0.4148020504860439,0.4531800387943219,False,True,True,0.97,1.0,0.0,0.007392379968225994,0.9819415067489065
41,45.999953999999995,tracked,baseline_unavailable,,184.0,0.4446338322454301,0.44135699955594865,False,True,True,0.97,1.0,0.0,0.008420690256346931,0.9968890616075434
42,46.999953,tracked,baseline_unavailable,,185.0,0.4660429036802423,0.4462717957327445,False,True,True,0.9766666666666667,1.0,0.0,0.009465870998232704,0.9940372972400949
43,47.999952,tracked,baseline_unavailable,,185.0,0.4810397433120154,0.4499702175300272,False,True,True,0.9733333333333334,1.0,0.0,0.0067208256078486696,0.9951434668770942
44,48.999950999999996,tracked,baseline_unavailable,,186.0,0.4801361450595807,0.45439103679502596,False,True,True,0.9666666666666667,1.0,0.0,0.005397885456516867,0.995771151881393
45,49.99995,tracked,baseline_unavailable,,186.0,0.4522771057448747,0.4113680500276861,False,True,True,0.9666666666666667,1.0,0.0,0.004356753293815934,0.9798905901092728
46,50.999949,tracked,baseline_unavailable,,186.0,0.4161854331109678,0.4005226395129413,False,True,True,0.97,1.0,0.0,0.003518010431272189,0.9995711423217225
47,51.999947999999996,tracked,baseline_unavailable,,185.0,0.26352359019355576,0.40094681614491634,False,True,True,0.9733333333333334,1.0,0.0,0.0027744429898592243,1.0
48,52.999947,tracked,baseline_unavailable,,184.0,0.2478606902543807,0.39692155391902867,False,True,True,0.9766666666666667,1.0,0.0,0.0017883448445140675,0.9926514322019758
49,53.999945999999994,tracked,baseline_unavailable,,184.0,0.16498062268637034,0.42198181041005906,False,True,True,0.9766666666666667,1.0,0.0,0.0010808598032963305,0.995190306848537
50,54.999945,tracked,baseline_unavailable,,183.0,0.1647269487823449,0.41578860943438406,False,True,True,0.97,1.0,0.0,0.0004526927578657992,0.9976445404085055
51,55.999944,none,no_qualified_branch,,,0.0,0.0,False,False,False,0.9733333333333334,1.0,0.0,0.0,0.0
52,56.999942999999995,none,no_qualified_branch,,,0.0,0.0,False,False,False,0.9666666666666667,1.0,0.0,0.0,0.0
