time_s,observed_fraction,interpolated_fraction,spectral_peak_bpm,peak_concentration,accepted,status,ridge_bpm,raw_spectral_peak_bpm,hr_source
5.006132768928598,0.8395904436860068,0.0,,,False,gap_or_filter_edge,,,saved_fixed_forehead_cpace_waveform_offline
5.997107856293304,0.9385665529010239,0.0,,,False,gap_or_filter_edge,,,saved_fixed_forehead_cpace_waveform_offline
6.988082943658008,1.0,0.0,100.0,0.5851519458640475,True,candidate_only,103.0,100.0,saved_fixed_forehead_cpace_waveform_offline
7.9790580310227135,1.0,0.0,103.0,0.6061512581500244,True,candidate_only,104.0,103.0,saved_fixed_forehead_cpace_waveform_offline
8.97003311838742,1.0,0.0,105.0,0.5706339980412168,True,candidate_only,105.0,105.0,saved_fixed_forehead_cpace_waveform_offline
9.961008205752124,1.0,0.0,106.0,0.500719262233114,True,candidate_only,106.0,106.0,saved_fixed_forehead_cpace_waveform_offline
10.95198329311683,1.0,0.0,107.0,0.4582555789003238,True,candidate_only,106.0,107.0,saved_fixed_forehead_cpace_waveform_offline
11.942958380481535,1.0,0.0,107.0,0.45328097867063744,True,candidate_only,106.0,107.0,saved_fixed_forehead_cpace_waveform_offline
12.933933467846241,1.0,0.0,107.0,0.46841614790494224,True,candidate_only,106.0,107.0,saved_fixed_forehead_cpace_waveform_offline
13.924908555210946,1.0,0.0,106.0,0.4899813660182604,True,candidate_only,106.0,106.0,saved_fixed_forehead_cpace_waveform_offline
14.91588364257565,1.0,0.0,105.0,0.4985514063626551,True,candidate_only,106.0,105.0,saved_fixed_forehead_cpace_waveform_offline
15.906858729940357,1.0,0.0,106.0,0.4596582086689649,True,candidate_only,106.0,106.0,saved_fixed_forehead_cpace_waveform_offline
16.897833817305063,1.0,0.0,107.0,0.4259106905765334,True,candidate_only,107.0,107.0,saved_fixed_forehead_cpace_waveform_offline
17.888808904669766,1.0,0.0,108.0,0.45910787257215047,True,candidate_only,108.0,108.0,saved_fixed_forehead_cpace_waveform_offline
18.879783992034472,1.0,0.0,108.0,0.5230610531439882,True,candidate_only,108.0,108.0,saved_fixed_forehead_cpace_waveform_offline
19.87075907939918,1.0,0.0,108.0,0.5788470144266915,True,candidate_only,108.0,108.0,saved_fixed_forehead_cpace_waveform_offline
20.861734166763885,1.0,0.0,108.0,0.5930213610600156,True,candidate_only,108.0,108.0,saved_fixed_forehead_cpace_waveform_offline
21.852709254128587,1.0,0.0,109.0,0.5132734262969031,True,candidate_only,109.0,109.0,saved_fixed_forehead_cpace_waveform_offline
22.843684341493294,1.0,0.0,110.0,0.4580411811142435,True,candidate_only,109.0,110.0,saved_fixed_forehead_cpace_waveform_offline
23.834659428858,1.0,0.0,110.0,0.430898357117562,True,candidate_only,109.0,110.0,saved_fixed_forehead_cpace_waveform_offline
24.825634516222706,1.0,0.0,109.0,0.3943383752176519,True,candidate_only,108.0,109.0,saved_fixed_forehead_cpace_waveform_offline
25.81660960358741,1.0,0.0,102.0,0.45840868671893065,True,candidate_only,106.0,102.0,saved_fixed_forehead_cpace_waveform_offline
26.807584690952115,1.0,0.0,102.0,0.5187512133961887,True,candidate_only,104.0,102.0,saved_fixed_forehead_cpace_waveform_offline
27.79855977831682,1.0,0.0,102.0,0.49648028826431906,True,candidate_only,104.0,102.0,saved_fixed_forehead_cpace_waveform_offline
28.789534865681528,1.0,0.0,104.0,0.34718066546829857,True,candidate_only,105.0,104.0,saved_fixed_forehead_cpace_waveform_offline
29.78050995304623,1.0,0.0,108.0,0.3189575839356231,True,candidate_only,107.0,108.0,saved_fixed_forehead_cpace_waveform_offline
30.771485040410937,1.0,0.0,110.0,0.49520846390602785,True,candidate_only,108.0,110.0,saved_fixed_forehead_cpace_waveform_offline
31.762460127775643,1.0,0.0,110.0,0.5788150652641894,True,candidate_only,108.0,110.0,saved_fixed_forehead_cpace_waveform_offline
32.75343521514035,1.0,0.0,109.0,0.6025339457933577,True,candidate_only,108.0,109.0,saved_fixed_forehead_cpace_waveform_offline
33.74441030250505,1.0,0.0,107.0,0.6055135959013721,True,candidate_only,107.0,107.0,saved_fixed_forehead_cpace_waveform_offline
34.735385389869755,1.0,0.0,107.0,0.5724657746667278,True,candidate_only,107.0,107.0,saved_fixed_forehead_cpace_waveform_offline
35.726360477234465,1.0,0.0,107.0,0.5281374181327166,True,candidate_only,107.0,107.0,saved_fixed_forehead_cpace_waveform_offline
36.71733556459917,1.0,0.0,107.0,0.5049232240885954,True,candidate_only,107.0,107.0,saved_fixed_forehead_cpace_waveform_offline
37.70831065196388,1.0,0.0,108.0,0.49963620837875106,True,candidate_only,108.0,108.0,saved_fixed_forehead_cpace_waveform_offline
38.69928573932858,1.0,0.0,109.0,0.48733707844295354,True,candidate_only,109.0,109.0,saved_fixed_forehead_cpace_waveform_offline
39.69026082669328,1.0,0.0,110.0,0.46290806878654017,True,candidate_only,109.0,110.0,saved_fixed_forehead_cpace_waveform_offline
40.68123591405799,1.0,0.0,110.0,0.42156530694415945,True,candidate_only,109.0,110.0,saved_fixed_forehead_cpace_waveform_offline
41.672211001422696,1.0,0.0,109.0,0.34149186199158355,True,candidate_only,109.0,109.0,saved_fixed_forehead_cpace_waveform_offline
42.6631860887874,1.0,0.0,108.0,0.34051052897783846,True,candidate_only,108.0,108.0,saved_fixed_forehead_cpace_waveform_offline
43.65416117615211,1.0,0.0,106.0,0.4168239014560222,True,candidate_only,107.0,106.0,saved_fixed_forehead_cpace_waveform_offline
44.64513626351681,1.0,0.0,106.0,0.408193040003918,True,candidate_only,107.0,106.0,saved_fixed_forehead_cpace_waveform_offline
45.63611135088152,1.0,0.0,107.0,0.3779172108392546,True,candidate_only,107.0,107.0,saved_fixed_forehead_cpace_waveform_offline
46.627086438246224,0.962457337883959,0.0,,,False,gap_or_filter_edge,,,saved_fixed_forehead_cpace_waveform_offline
47.618061525610926,0.863481228668942,0.0,,,False,gap_or_filter_edge,,,saved_fixed_forehead_cpace_waveform_offline
