window_index,time_s,window_start_s,window_end_s,accepted,ridge_bpm,raw_estimate_bpm,status,hr_source,aggregation_mode,eligible_patches,eligible_regions,contributing_patches,contributing_regions,waveform_generated,selected_channels_json,region_medians_json,estimate_near_contributor_peak,region_median_spread_bpm,selected_cluster_score
11,15.999984,10.999989,20.999979,True,187.0,187.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 187.0, ""left_cheek"": 189.0, ""right_cheek"": 94.0}",True,95.0,
12,16.999983,11.999988,21.999978,True,189.0,189.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 189.0, ""left_cheek"": 189.0, ""right_cheek"": 95.0}",True,94.0,
13,17.999982,12.999986999999999,22.999976999999998,True,188.0,188.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 193.0, ""left_cheek"": 188.0, ""right_cheek"": 95.0}",True,98.0,
14,18.999981,13.999986,23.999976,True,187.0,187.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 193.0, ""left_cheek"": 187.0, ""right_cheek"": 186.0}",True,7.0,
15,19.99998,14.999984999999999,24.999975,True,185.0,185.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 192.0, ""left_cheek"": 185.0, ""right_cheek"": 185.0}",True,7.0,
16,20.999979,15.999984,25.999973999999998,True,184.0,184.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 180.0, ""left_cheek"": 184.0, ""right_cheek"": 184.0}",True,4.0,
17,21.999978,16.999983,26.999972999999997,True,184.0,184.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 182.0, ""left_cheek"": 184.0, ""right_cheek"": 184.0}",True,2.0,
18,22.999976999999998,17.999982,27.999972,True,185.0,185.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 185.0, ""left_cheek"": 185.0, ""right_cheek"": 185.0}",True,0.0,
19,23.999976,18.999981,28.999971,True,187.0,187.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 184.0, ""left_cheek"": 187.0, ""right_cheek"": 187.0}",True,3.0,
20,24.999975,19.99998,29.999969999999998,True,188.0,188.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""forehead"": 183.0, ""left_cheek"": 188.0, ""right_cheek"": 188.0}",True,5.0,
21,25.999973999999998,20.999979,30.999969,True,188.0,188.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""forehead"": 182.0, ""left_cheek"": 188.0, ""right_cheek"": 188.0}",True,6.0,
22,26.999972999999997,21.999978,31.999968,True,189.0,189.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 182.0, ""left_cheek"": 189.0, ""right_cheek"": 189.0}",True,7.0,
23,27.999972,22.999976999999998,32.999967,True,189.0,189.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 154.0, ""left_cheek"": 189.0, ""right_cheek"": 189.0}",True,35.0,
24,28.999971,23.999976,33.999966,True,189.0,189.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 152.0, ""left_cheek"": 189.0, ""right_cheek"": 189.0}",True,37.0,
25,29.999969999999998,24.999975,34.999964999999996,True,188.0,188.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 152.0, ""left_cheek"": 188.0, ""right_cheek"": 188.0}",True,36.0,
26,30.999969,25.999973999999998,35.999964,True,187.0,187.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 151.0, ""left_cheek"": 187.0, ""right_cheek"": 187.0}",True,36.0,
27,31.999968,26.999972999999997,36.999963,True,185.0,185.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 132.0, ""left_cheek"": 185.0, ""right_cheek"": 186.0}",True,54.0,
28,32.999967,27.999972,37.999962,True,184.0,184.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 178.0, ""left_cheek"": 184.0, ""right_cheek"": 184.0}",True,6.0,
29,33.999966,28.999971,38.999961,True,184.0,184.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 178.0, ""left_cheek"": 184.0, ""right_cheek"": 184.0}",True,6.0,
30,34.999964999999996,29.999969999999998,39.99996,True,185.0,185.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 179.0, ""left_cheek"": 185.0, ""right_cheek"": 185.0}",True,6.0,
31,35.999964,30.999969,40.999959,True,187.0,187.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 181.0, ""left_cheek"": 187.0, ""right_cheek"": 187.0}",True,6.0,
32,36.999963,31.999968,41.999958,True,188.0,188.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 63.0, ""left_cheek"": 188.0, ""right_cheek"": 188.0}",True,125.0,
33,37.999962,32.999967,42.999956999999995,True,189.0,189.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 65.0, ""left_cheek"": 189.0, ""right_cheek"": 189.0}",True,124.0,
34,38.999961,33.999966,43.999956,True,189.0,189.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 67.0, ""left_cheek"": 189.0, ""right_cheek"": 189.0}",True,122.0,
35,39.99996,34.999964999999996,44.999955,True,188.0,188.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 187.0, ""left_cheek"": 188.0, ""right_cheek"": 188.0}",True,1.0,
36,40.999959,35.999964,45.999953999999995,True,186.0,186.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 183.0, ""left_cheek"": 186.0, ""right_cheek"": 187.0}",True,4.0,
37,41.999958,36.999963,46.999953,True,185.0,185.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 183.0, ""left_cheek"": 185.0, ""right_cheek"": 185.0}",True,2.0,
38,42.999956999999995,37.999962,47.999952,True,185.0,185.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 183.0, ""left_cheek"": 185.0, ""right_cheek"": 185.0}",True,2.0,
39,43.999956,38.999961,48.999950999999996,True,185.0,185.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 184.0, ""left_cheek"": 185.0, ""right_cheek"": 185.0}",True,1.0,
40,44.999955,39.99996,49.99995,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,median,0,0,0,0,False,[],{},False,,
41,45.999953999999995,40.999959,50.999949,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,median,0,0,0,0,False,[],{},False,,
42,46.999953,41.999958,51.999947999999996,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,median,0,0,0,0,False,[],{},False,,
43,47.999952,42.999956999999995,52.999947,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,median,0,0,0,0,False,[],{},False,,
44,48.999950999999996,43.999956,53.999945999999994,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,median,0,0,0,0,False,[],{},False,,
45,49.99995,44.999955,54.999945,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,median,0,0,0,0,False,[],{},False,,
46,50.999949,45.999953999999995,55.999944,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,median,0,0,0,0,False,[],{},False,,
47,51.999947999999996,46.999953,56.999942999999995,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,median,0,0,0,0,False,[],{},False,,
48,52.999947,47.999952,57.999942,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,median,0,0,0,0,False,[],{},False,,
49,53.999945999999994,48.999950999999996,58.999941,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,median,0,0,0,0,False,[],{},False,,
50,54.999945,49.99995,59.999939999999995,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,median,0,0,0,0,False,[],{},False,,
51,55.999944,50.999949,60.999939,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,median,0,0,0,0,False,[],{},False,,
52,56.999942999999995,51.999947999999996,61.999938,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,median,0,0,0,0,False,[],{},False,,
53,57.999942,52.999947,62.999936999999996,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,median,0,0,0,0,False,[],{},False,,
54,58.999941,53.999945999999994,63.999936,True,95.0,95.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 69.0, ""left_cheek"": 193.0, ""right_cheek"": 95.0}",True,124.0,
55,59.999939999999995,54.999945,64.999935,True,95.0,95.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 70.0, ""left_cheek"": 192.0, ""right_cheek"": 95.0}",True,122.0,
56,60.999939,55.999944,65.999934,True,96.0,96.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 72.0, ""left_cheek"": 192.0, ""right_cheek"": 96.0}",True,120.0,
57,61.999938,56.999942999999995,66.999933,True,96.0,96.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 74.0, ""left_cheek"": 191.0, ""right_cheek"": 96.0}",True,117.0,
58,62.999936999999996,57.999942,67.999932,True,96.0,96.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""forehead"": 76.0, ""left_cheek"": 191.0, ""right_cheek"": 96.0}",True,115.0,
59,63.999936,58.999941,68.99993099999999,True,191.0,191.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""forehead"": 76.0, ""left_cheek"": 191.0, ""right_cheek"": 191.0}",True,115.0,
60,64.999935,59.999939999999995,69.99992999999999,True,190.0,190.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,3,3,3,3,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/chrom"", ""baseline/right_cheek/pos""]","{""forehead"": 75.0, ""left_cheek"": 190.0, ""right_cheek"": 190.0}",True,115.0,
61,65.999934,60.999939,70.999929,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,median,0,0,0,0,False,[],{},False,,
