window_index,time_s,selected_branch,selection_reason,baseline_bpm,tracked_bpm,baseline_score,tracked_score,baseline_generated,tracked_generated,tracking_eligible,minimum_tracked_fraction,second_largest_tracked_fraction,maximum_reset_fraction,baseline_motion_overlap,tracked_motion_overlap
0,4.99995,none,no_qualified_branch,,,0.0,0.0,False,False,False,0.9994444444444445,0.9994444444444445,0.0005555555555555556,0.0,0.0
1,5.99994,none,no_qualified_branch,,,0.0,0.0,False,False,False,1.0,1.0,0.0,0.0,0.0
2,6.99993,baseline,baseline_evidence_retained,75.0,74.0,0.7932826146197324,0.6424623336701485,True,True,True,1.0,1.0,0.0,0.37166578180192145,0.3595917711851326
3,7.9999199999999995,baseline,baseline_evidence_retained,75.0,74.0,0.7455884616359425,0.643714270063088,True,True,True,1.0,1.0,0.0,0.5362277171481314,0.5491598545544424
4,8.99991,baseline,baseline_evidence_retained,75.0,75.0,0.683213737450553,0.6330010684842248,True,True,True,1.0,1.0,0.0,0.7196858724147196,0.7565013824792227
5,9.9999,baseline,baseline_evidence_retained,75.0,76.0,0.6592985251171596,0.6677816715547553,True,True,True,1.0,1.0,0.0,0.7718307050668336,0.7379124683392522
6,10.99989,baseline,baseline_evidence_retained,74.0,75.0,0.6379705123691259,0.6827142052559618,True,True,True,1.0,1.0,0.0,0.9021317554181543,0.7657056894343122
7,11.99988,baseline,baseline_evidence_retained,73.0,73.0,0.6261646057024037,0.6478956549989908,True,True,True,1.0,1.0,0.0,0.9925387721491871,0.890494480319697
8,12.99987,baseline,baseline_evidence_retained,72.0,73.0,0.655416476175314,0.6252972450939763,True,True,True,1.0,1.0,0.0,0.8672776609989236,0.8731582350467768
9,13.99986,baseline,baseline_evidence_retained,73.0,73.0,0.6590633890782823,0.5966657721552415,True,True,True,1.0,1.0,0.0,0.8395015671476979,0.8006089626378925
10,14.99985,baseline,baseline_evidence_retained,74.0,74.0,0.6352557794543765,0.5557694370942186,True,True,True,1.0,1.0,0.0,0.9097653128171967,0.7321950460684914
11,15.999839999999999,baseline,baseline_evidence_retained,75.0,75.0,0.6183294856526116,0.38922122504451867,True,True,True,1.0,1.0,0.0,0.9913108802293499,0.9838926480591321
12,16.99983,baseline,baseline_evidence_retained,78.0,77.0,0.6581221881426325,0.3079775540453451,True,True,True,1.0,1.0,0.0,0.7432020838579958,0.7715671819227359
13,17.99982,baseline,tracking_quality_fallback,81.0,,0.6899364620804196,0.4922910162783811,True,False,False,1.0,1.0,0.0,0.1501560055641326,0.1720476271973649
14,18.99981,baseline,tracking_quality_fallback,82.0,63.0,0.5958746041188172,0.32923970369341315,True,False,False,1.0,1.0,0.0,0.19210727831114696,0.10728993900473227
15,19.9998,baseline,tracking_quality_fallback,82.0,63.0,0.6250422334792056,0.4046200485495737,True,False,False,1.0,1.0,0.0,0.4227407409924061,0.12703257304765547
16,20.99979,baseline,tracking_quality_fallback,80.0,63.0,0.5694604262574369,0.39307740836922556,True,False,False,1.0,1.0,0.0,0.5246994172975775,0.22242607822764912
17,21.99978,baseline,frequency_disagreement_fallback,78.0,63.0,0.5816886676604442,0.37849852906444653,True,True,True,1.0,1.0,0.0,0.38925516371821506,0.29353277972410263
