window_index,time_s,selected_branch,selection_reason,baseline_bpm,tracked_bpm,baseline_score,tracked_score,baseline_generated,tracked_generated,tracking_eligible,minimum_tracked_fraction,second_largest_tracked_fraction,maximum_reset_fraction,baseline_motion_overlap,tracked_motion_overlap
0,4.999995,none,no_qualified_branch,,,0.0,0.0,False,False,False,0.9633333333333334,0.9933333333333333,0.0033333333333333335,0.0,0.0
1,5.999994,none,no_qualified_branch,,,0.0,0.0,False,False,False,0.96,0.9966666666666667,0.0,0.0,0.0
2,6.999993,baseline,frequency_disagreement_fallback,91.0,49.0,0.35962292853373706,0.19574556385903988,True,True,True,0.95,0.9966666666666667,0.0,0.06849573406973285,0.004545729100320171
3,7.999992,none,no_qualified_branch,91.0,,0.44882521395284325,0.4188505680001204,False,False,False,0.9533333333333334,0.9966666666666667,0.0,0.045793049685503295,0.5099459182922987
4,8.999991,none,no_qualified_branch,93.0,,0.49157493354124626,0.29706341504237893,False,False,False,0.9533333333333334,0.9966666666666667,0.0,0.05453491986189219,0.5907693264770256
5,9.99999,none,no_qualified_branch,93.0,,0.5108924845671889,0.2589988035584762,False,False,False,0.9466666666666667,0.9966666666666667,0.0,0.06231872080226027,0.6824945848185487
6,10.999989,baseline,tracking_quality_fallback,93.0,,0.5247833906703686,0.2294781590318831,True,False,False,0.9433333333333334,0.9966666666666667,0.0,0.06853312282541767,0.06592164873059905
7,11.999988,tracked,baseline_unavailable,92.0,63.0,0.5139108815377439,0.22925923121459352,False,True,True,0.9433333333333334,0.9966666666666667,0.0,0.07557189676925277,0.0002856307360665126
8,12.999986999999999,none,no_qualified_branch,91.0,64.0,0.5143607442373838,0.34627708529203965,False,False,False,0.9433333333333334,0.9966666666666667,0.0,0.08012105188206202,0.00039613824041124184
9,13.999986,baseline,frequency_disagreement_fallback,91.0,63.0,0.3586892269178547,0.3950686705798106,True,True,True,0.9533333333333334,1.0,0.0,0.07395100607134254,0.000492157719855744
10,14.999984999999999,baseline,tracking_quality_fallback,91.0,64.0,0.3282492342118385,0.4205465078486592,True,False,False,0.96,1.0,0.0,0.06556309306768124,0.000527847702817015
11,15.999984,baseline,tracking_quality_fallback,91.0,64.0,0.35817580106117575,0.41554086365487347,True,False,False,0.9666666666666667,1.0,0.0,0.05590881587421674,0.0004941375399012429
12,16.999983,baseline,tracking_quality_fallback,91.0,,0.337260556136286,0.2737272595216624,True,False,False,0.9766666666666667,1.0,0.0,0.07762159640096884,0.0013870966013816513
13,17.999982,baseline,frequency_disagreement_fallback,91.0,50.0,0.25170067913237876,0.36934764269927495,True,True,True,0.98,0.9966666666666667,0.0,0.07210798339098315,0.0011898240222760746
14,18.999981,tracked,baseline_unavailable,91.0,51.0,0.2763123134293224,0.31823955441945834,False,True,True,0.9833333333333333,0.9933333333333333,0.0,0.06613566704013371,0.0010808762190089828
15,19.99998,tracked,baseline_unavailable,95.0,52.0,0.42106376942187906,0.33560409897003873,False,True,True,0.99,0.9933333333333333,0.0,0.054692184175386585,0.0009646906454087899
16,20.999979,none,no_qualified_branch,95.0,,0.44971773844410196,0.24872702095791852,False,False,False,0.9933333333333333,0.9966666666666667,0.0,0.043066446546881534,0.7187040212085262
17,21.999978,none,no_qualified_branch,95.0,,0.513046041630309,0.2880281782875762,False,False,False,0.9933333333333333,0.9966666666666667,0.0,0.04720705752620502,0.0016381408042452632
18,22.999976999999998,tracked,baseline_unavailable,92.0,98.0,0.4877322275688377,0.26096467495800596,False,True,True,0.9933333333333333,1.0,0.0,0.05561533215809793,0.045679667619114614
19,23.999976,tracked,baseline_unavailable,90.0,98.0,0.43551657069144106,0.40395766731328614,False,True,True,0.9933333333333333,1.0,0.0,0.05886833216866694,0.045877986560906275
20,24.999975,tracked,baseline_unavailable,89.0,98.0,0.3937417282354153,0.3066895627526108,False,True,True,0.9933333333333333,0.9966666666666667,0.0,0.04453829113327654,0.027143182865252788
21,25.999973999999998,baseline,baseline_evidence_retained,89.0,99.0,0.2835357333535271,0.3025805328885458,True,True,True,0.9933333333333333,0.9966666666666667,0.0,0.05311142461682213,0.02382377811602127
22,26.999972999999997,tracked,baseline_unavailable,89.0,99.0,0.3272216337280688,0.21778888326545334,False,True,True,0.9933333333333333,0.9966666666666667,0.0,0.06104819532678538,0.022159559759464303
23,27.999972,none,no_qualified_branch,90.0,,0.3093639300537474,0.432244748480747,False,False,False,0.9966666666666667,0.9966666666666667,0.0,0.06892247580850057,0.9666014098229541
24,28.999971,none,no_qualified_branch,,,0.30074874202544205,0.4500146820536293,False,False,False,0.9966666666666667,1.0,0.0,0.0018341768297600223,0.9686146484904811
25,29.999969999999998,tracked,baseline_unavailable,104.0,185.0,0.3142245364675021,0.45086144906306974,False,True,True,0.9966666666666667,1.0,0.0,0.0007203901391907357,0.9648602667004091
26,30.999969,tracked,baseline_unavailable,,185.0,0.6105244247202491,0.5829535465900636,False,True,True,0.9966666666666667,1.0,0.0,0.9787091954911953,0.9720020171928967
27,31.999968,tracked,baseline_unavailable,,186.0,0.6107222369327988,0.5880103927420987,False,True,True,0.9933333333333333,1.0,0.0,0.9780584013394468,0.9780584013394469
28,32.999967,baseline,baseline_evidence_retained,186.0,186.0,0.6101010410795223,0.5974070163540616,True,True,True,0.9933333333333333,1.0,0.0,0.9774089595237911,0.9746129746126946
29,33.999966,baseline,baseline_evidence_retained,186.0,186.0,0.6053658337364225,0.6031946335144147,True,True,True,0.9933333333333333,1.0,0.0,0.9770972603195254,0.9770972603195252
30,34.999964999999996,baseline,baseline_evidence_retained,185.0,185.0,0.5967596509790392,0.6052006600012028,True,True,True,0.9966666666666667,1.0,0.0,0.9765376348508742,0.9765376348508743
31,35.999964,baseline,baseline_evidence_retained,185.0,185.0,0.6018183592361442,0.6001868343821253,True,True,True,0.9933333333333333,1.0,0.0,0.9694045838295213,0.9760959761366436
32,36.999963,baseline,tracking_quality_fallback,184.0,,0.6146211808410302,0.20278208654028115,True,False,False,0.9866666666666667,1.0,0.0,0.9671302063685688,0.002457749074623829
33,37.999962,baseline,tracking_quality_fallback,184.0,,0.614399818919326,0.20850273412452355,True,False,False,0.9833333333333333,1.0,0.0,0.9753914410845999,0.003731946727438903
34,38.999961,baseline,tracking_quality_fallback,184.0,103.0,0.6051107796484617,0.20578233918344,True,False,False,0.9833333333333333,1.0,0.0,0.9748781247698135,0.005493118863789289
35,39.99996,baseline,tracking_quality_fallback,184.0,,0.5973829976178154,0.45750967224084554,True,False,False,0.9833333333333333,1.0,0.0,0.975330311396022,0.9753303113960219
36,40.999959,baseline,tracking_quality_fallback,184.0,,0.5977829128593324,0.6007188111408159,True,False,False,0.9766666666666667,1.0,0.0,0.9751029035372333,0.9751029035372333
37,41.999958,baseline,baseline_evidence_retained,184.0,184.0,0.6016774989670032,0.5944515560567863,True,True,True,0.9766666666666667,1.0,0.0,0.9748885913557724,0.9748885913557723
38,42.999956999999995,baseline,baseline_evidence_retained,184.0,184.0,0.5975405794973622,0.5830430100168527,True,True,True,0.9733333333333334,1.0,0.0,0.9752086175823586,0.9752086175823587
39,43.999956,baseline,baseline_evidence_retained,184.0,185.0,0.5866671891748025,0.5780175632233215,True,True,True,0.97,1.0,0.0,0.9750983366267693,0.9584471018830096
40,44.999955,baseline,tracking_quality_fallback,184.0,,0.5842741166129055,0.25577726819953367,True,False,False,0.97,1.0,0.0,0.9753034994049025,0.009681399269845426
41,45.999953999999995,baseline,tracking_quality_fallback,184.0,,0.45187997114445666,0.2946045906769062,True,False,False,0.97,1.0,0.0,0.9644893624316081,0.0043377427371959695
42,46.999953,baseline,tracking_quality_fallback,185.0,,0.4681050359331654,0.3156149344771289,True,False,False,0.9766666666666667,1.0,0.0,0.9687126054271056,0.9212092805352671
43,47.999952,baseline,tracking_quality_fallback,185.0,,0.6299195164338175,0.3324702148598637,True,False,False,0.9733333333333334,1.0,0.0,0.9667537642739892,0.9464090761356131
44,48.999950999999996,baseline,tracking_quality_fallback,186.0,,0.6360266907244607,0.1626813254681446,True,False,False,0.9666666666666667,1.0,0.0,0.9743555367307961,0.08273688211792062
45,49.99995,tracked,baseline_unavailable,,186.0,0.2365585284038507,0.509682811472116,False,True,True,0.9666666666666667,1.0,0.0,0.003406547138838587,0.9532881700058562
46,50.999949,tracked,baseline_unavailable,,185.0,0.2536262672567362,0.48413017013529447,False,True,True,0.97,1.0,0.0,0.0036278212039606754,0.9639070239119641
47,51.999947999999996,baseline,tracking_quality_fallback,185.0,,0.6043894763130231,0.2541777291378132,True,False,False,0.9733333333333334,1.0,0.0,0.973977197378654,5.610067705291404e-05
48,52.999947,baseline,tracking_quality_fallback,184.0,,0.601599402409318,0.29074298646459357,True,False,False,0.9766666666666667,1.0,0.0,0.9739890328099073,0.0005061972018792985
49,53.999945999999994,baseline,tracking_quality_fallback,184.0,62.0,0.5997334910686165,0.30770152611708107,True,False,False,0.9766666666666667,1.0,0.0,0.9660226193247713,0.0014240152132607624
50,54.999945,baseline,frequency_disagreement_fallback,184.0,64.0,0.5962938041243585,0.19941809152686832,True,True,True,0.97,1.0,0.0,0.9717205421424968,0.0027243932813314415
51,55.999944,none,no_qualified_branch,,,0.0,0.0,False,False,False,0.9733333333333334,1.0,0.0,0.0,0.0
52,56.999942999999995,none,no_qualified_branch,,,0.0,0.0,False,False,False,0.9666666666666667,1.0,0.0,0.0,0.0
