time_s,baseline/forehead/pos,baseline/forehead/chrom,tracked/forehead/pos,tracked/forehead/chrom,forehead/observed,forehead/interpolated,forehead/quality,forehead/tracking_source,baseline/left_cheek/pos,baseline/left_cheek/chrom,tracked/left_cheek/pos,tracked/left_cheek/chrom,left_cheek/observed,left_cheek/interpolated,left_cheek/quality,left_cheek/tracking_source,baseline/right_cheek/pos,baseline/right_cheek/chrom,tracked/right_cheek/pos,tracked/right_cheek/chrom,right_cheek/observed,right_cheek/interpolated,right_cheek/quality,right_cheek/tracking_source
0.0,,,,,True,False,0.9957932692307692,baseline_reset,,,,,True,False,1.0,baseline_reset,,,,,True,False,1.0,baseline_reset
0.0055555,,,,,True,False,0.995752417257046,baseline_ratio_fallback,,,,,True,False,0.9999999866108312,baseline_ratio_fallback,,,,,True,False,0.9999999836427218,baseline_ratio_fallback
0.011111,,,,,True,False,0.9957524113769134,baseline_ratio_fallback,,,,,True,False,0.999999992818295,baseline_ratio_fallback,,,,,True,False,0.9999999736747737,baseline_ratio_fallback
0.0166665,,,,,True,False,0.9947552318353492,baseline_ratio_fallback,,,,,True,False,0.9999999785899867,baseline_ratio_fallback,,,,,True,False,0.9999999769106915,baseline_ratio_fallback
0.022222,,,,,True,False,0.996445495784005,baseline_ratio_fallback,,,,,True,False,0.9999999814842789,baseline_ratio_fallback,,,,,True,False,0.9999999951745676,baseline_ratio_fallback
0.0277775,,,,,True,False,0.9957932553183102,baseline_ratio_fallback,,,,,True,False,0.9999999923279467,baseline_ratio_fallback,,,,,True,False,0.9999999813864837,baseline_ratio_fallback
0.033333,,,,,True,False,0.9976246930772604,baseline_ratio_fallback,,,,,True,False,0.9999999979749162,baseline_ratio_fallback,,,,,True,False,0.9999999963957704,baseline_ratio_fallback
0.0388885,,,,,True,False,0.9999999860829974,baseline_ratio_fallback,,,,,True,False,0.9999999976783626,baseline_ratio_fallback,,,,,True,False,0.9999999946981405,baseline_ratio_fallback
0.044444,,,,,True,False,0.9987922682352772,baseline_ratio_fallback,,,,,True,False,0.9999999969142161,baseline_ratio_fallback,,,,,True,False,0.9999999889592909,baseline_ratio_fallback
0.0499995,,,,,True,False,0.9999999886932767,baseline_ratio_fallback,,,,,True,False,0.9999999769279169,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback
0.055555,,,,,True,False,0.9963942192438985,baseline_ratio_fallback,,,,,True,False,0.999999980896633,baseline_ratio_fallback,,,,,True,False,0.9999999890692843,baseline_ratio_fallback
0.0611105,,,,,True,False,0.9982014349549289,baseline_ratio_fallback,,,,,True,False,0.9999999868378305,baseline_ratio_fallback,,,,,True,False,0.9999999853724395,baseline_ratio_fallback
0.066666,,,,,True,False,0.9952153100013845,baseline_ratio_fallback,,,,,True,False,0.9999999936290915,baseline_ratio_fallback,,,,,True,False,0.9999999882732784,baseline_ratio_fallback
0.0722215,,,,,True,False,0.9965357901645556,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999927840346,baseline_ratio_fallback
0.077777,,,,,True,False,0.9957831260346595,baseline_ratio_fallback,,,,,True,False,0.9999999838716398,baseline_ratio_fallback,,,,,True,False,0.9999999948045541,baseline_ratio_fallback
