time_s,forehead_pos,forehead_chrom,forehead_observed,forehead_interpolated,left_cheek_pos,left_cheek_chrom,left_cheek_observed,left_cheek_interpolated,right_cheek_pos,right_cheek_chrom,right_cheek_observed,right_cheek_interpolated
0.0,,,True,False,,,True,False,,,True,False
0.0333332999999999,,,True,False,,,True,False,,,True,False
0.0666665999999999,,,True,False,,,True,False,,,True,False
0.0999998999999999,,,True,False,,,True,False,,,True,False
0.1333331999999999,,,True,False,,,True,False,,,True,False
0.1666665,,,True,False,,,True,False,,,True,False
0.1999997999999999,,,True,False,,,True,False,,,True,False
0.2333331,,,True,False,,,True,False,,,True,False
0.2666663999999999,,,True,False,,,True,False,,,True,False
0.2999997,,,True,False,,,True,False,,,True,False
0.333333,,,True,False,,,True,False,,,True,False
0.3666663,,,True,False,,,True,False,,,True,False
0.3999995999999999,,,True,False,,,True,False,,,True,False
0.4333328999999999,,,True,False,,,True,False,,,True,False
0.4666662,,,True,False,,,True,False,,,True,False
0.4999995,,,True,False,,,True,False,,,True,False
0.5333327999999999,,,True,False,,,True,False,,,True,False
0.5666661,,,True,False,,,True,False,,,True,False
0.5999994,,,True,False,,,True,False,,,True,False
0.6333327,,,True,False,,,True,False,,,True,False
0.666666,,,True,False,,,True,False,,,True,False
0.6999993,,,True,False,,,True,False,,,True,False
0.7333326,,,True,False,,,True,False,,,True,False
0.7666659,,,True,False,,,True,False,,,True,False
0.7999991999999999,,,True,False,,,True,False,,,True,False
0.8333324999999999,,,True,False,,,True,False,,,True,False
0.8666657999999999,,,True,False,,,True,False,,,True,False
0.8999990999999999,,,True,False,,,True,False,,,True,False
0.9333324,,,True,False,,,True,False,,,True,False
0.9666657,,,True,False,,,True,False,,,True,False
0.999999,,,True,False,,,True,False,,,True,False
1.0333323,,,True,False,,,True,False,,,True,False
1.0666656,,,True,False,,,True,False,,,True,False
1.0999989,,,True,False,,,True,False,,,True,False
1.1333322,,,True,False,,,True,False,,,True,False
1.1666655,,,True,False,,,True,False,,,True,False
1.1999988,,,True,False,,,True,False,,,True,False
1.2333321,,,True,False,,,True,False,,,True,False
1.2666654,,,True,False,,,True,False,,,True,False
1.2999987,,,True,False,,,True,False,,,True,False
1.333332,,,True,False,,,True,False,,,True,False
1.3666653,,,True,False,,,True,False,,,True,False
1.3999986,,,True,False,,,True,False,,,True,False
1.4333319,,,True,False,,,True,False,,,True,False
1.4666652,,,True,False,,,True,False,,,True,False
1.4999985,,,True,False,,,True,False,,,True,False
1.5333318,,,True,False,,,True,False,,,True,False
1.5666650999999998,,,True,False,,,True,False,,,True,False
1.5999983999999998,-2.1402786343045457,0.8341023751411722,True,False,-1.176348516070333,-0.2545393578815837,True,False,0.05448091787720943,-0.2585786710779021,True,False
1.6333316999999998,-2.921590846860204,1.6695485231839629,True,False,-0.4616669495134837,-0.7259161265756349,True,False,0.14255787095161798,-0.09139382804868978,True,False
1.6666649999999998,-3.3561975738510736,2.352566831971983,True,False,0.5801792306732676,-1.2468878710051858,True,False,0.4917763392904468,-0.1254597705371961,True,False
1.6999983,-3.275159238375467,2.656710169995628,True,False,1.682337181699573,-1.7383767004463695,True,False,0.9794055895973289,-0.335981772875455,True,False
1.7333316,-2.7017698373662906,2.508581359250077,True,False,2.474997161152041,-2.072963279181431,True,False,1.3426416846106788,-0.5581206876568195,True,False
1.7666649,-1.837342144999331,2.004321861173774,True,False,2.63120323548617,-2.1231047343123546,True,False,1.3003096241365635,-0.5740771152481858,True,False
1.7999982,-0.9498198115367409,1.3386729941186497,True,False,2.032632669532281,-1.8329537876993693,True,False,0.7163527451057021,-0.24880793274323848,True,False
1.8333315,-0.23273484972961953,0.6912044062618389,True,False,0.8607697799800825,-1.2677936801139238,True,False,-0.2906946781717692,0.37089386799616303,True,False
1.8666648,0.27460783415259266,0.14605326688412046,True,False,-0.4609490649424743,-0.6003072290508245,True,False,-1.369701742442995,1.0596609464140574,True,False
1.8999981,0.665229380832549,-0.31298231473508553,True,False,-1.4622648811834484,-0.0326382752258054,True,False,-2.095603156503795,1.5229990617739324,True,False
1.9333314,1.0712453199872,-0.7497179689786027,True,False,-1.8467246715364298,0.29993161002516955,True,False,-2.1820624151839807,1.551060532150137,True,False
1.9666647,1.5678025813814187,-1.2129216965578782,True,False,-1.6015418371356496,0.38098188520191356,True,False,-1.6253097134172243,1.1267514391552425,True,False
1.999998,2.1302381415938423,-1.6998335353924967,True,False,-0.9406656913587952,0.28876574401980193,True,False,-0.6962957116899824,0.4269503768146141,True,False
2.0333313,2.6529363074099677,-2.15254158272616,True,False,-0.14362097607841476,0.12343971386204936,True,False,0.21077327958226663,-0.27839920371281207,True,False
2.0666646,3.0026059318590415,-2.4802986025517946,True,False,0.5875216063528251,-0.05158179107561976,True,False,0.7797738923490042,-0.7631972578129882,True,False
2.0999979,3.0769594522913337,-2.601401854688883,True,False,1.1713782255675154,-0.2154334502628108,True,False,0.9030833136874404,-0.9346319002946262,True,False
2.1333312,2.847725420032922,-2.4869488084066798,True,False,1.6003798176948003,-0.35732128265639335,True,False,0.677646621446292,-0.833449910826837,True,False
