window_index,time_s,selected_branch,selection_reason,baseline_bpm,tracked_bpm,baseline_score,tracked_score,baseline_generated,tracked_generated,tracking_eligible,minimum_tracked_fraction,second_largest_tracked_fraction,maximum_reset_fraction,baseline_motion_overlap,tracked_motion_overlap
0,4.999995,none,no_qualified_branch,,,0.0,0.0,False,False,False,0.9966666666666667,0.9966666666666667,0.0033333333333333335,0.0,0.0
1,5.999994,none,no_qualified_branch,,,0.0,0.0,False,False,False,1.0,1.0,0.0,0.0,0.0
2,6.999993,none,no_qualified_branch,,,0.20172495925360634,0.21219293744104295,False,False,False,1.0,1.0,0.0,0.42017595205024094,0.5210252012519833
3,7.999992,none,no_qualified_branch,,77.0,0.21926935604060097,0.2927073501627083,False,False,False,1.0,1.0,0.0,0.5137699375383062,0.5360331363555155
4,8.999991,baseline,tracking_quality_fallback,108.0,,0.32031126844326246,0.18134764518142793,True,False,False,1.0,1.0,0.0,0.780029235009013,0.38698047192320717
5,9.99999,baseline,frequency_disagreement_fallback,111.0,80.0,0.26687381149819184,0.5098699720203905,True,True,True,1.0,1.0,0.0,0.9999151223651069,0.29849507255753754
6,10.999989,none,no_qualified_branch,,,0.2459144482072085,0.23421232954837495,False,False,False,0.9966666666666667,1.0,0.0,0.5911041185197549,0.47095014282322584
7,11.999988,tracked,baseline_unavailable,,63.0,0.3925305274779737,0.23172947703569127,False,True,True,0.9966666666666667,1.0,0.0,0.6059853350457198,0.5385011662552085
8,12.999986999999999,tracked,stronger_qualified_evidence,59.0,62.0,0.2329530516853195,0.28768806387929,True,True,True,0.9966666666666667,1.0,0.0,0.5313888545368529,0.3571341189959384
9,13.999986,baseline,baseline_evidence_retained,57.0,53.0,0.437203264762319,0.2962595331316952,True,True,True,0.9966666666666667,1.0,0.0,0.41358053618302915,0.6377454564758835
10,14.999984999999999,baseline,tracking_quality_fallback,52.0,,0.4692350757560882,0.16887120969827465,True,False,False,0.9966666666666667,1.0,0.0,0.7357200619635614,0.3184349062804675
11,15.999984,baseline,tracking_quality_fallback,51.0,,0.3047164599678047,0.18972891408898523,True,False,False,0.9966666666666667,1.0,0.0,0.937109334608579,0.15081169638257108
