window_index,time_s,selected_branch,selection_reason,baseline_bpm,tracked_bpm,baseline_score,tracked_score,baseline_generated,tracked_generated,tracking_eligible,minimum_tracked_fraction,second_largest_tracked_fraction,maximum_reset_fraction,baseline_motion_overlap,tracked_motion_overlap
0,4.999995,none,no_qualified_branch,,,0.0,0.0,False,False,False,0.64,0.64,0.0033333333333333335,0.0,0.0
1,5.999994,none,no_qualified_branch,,,0.0,0.0,False,False,False,0.7266666666666667,0.7366666666666667,0.0,0.0,0.0
2,6.999993,none,no_qualified_branch,,,0.0,0.0,False,False,False,0.7233333333333334,0.7333333333333333,0.0,0.0,0.0
3,7.999992,baseline,tracking_quality_fallback,184.0,,0.4039251822379943,0.2795880922778048,True,False,False,0.7266666666666667,0.73,0.0,0.9854795902496197,0.009829021143050166
4,8.999991,baseline,baseline_evidence_retained,184.0,184.0,0.44403794713809736,0.35845298540998427,True,True,True,0.7366666666666667,0.7433333333333333,0.0,0.9940484529522655,0.9602256858592728
5,9.99999,baseline,baseline_evidence_retained,183.0,183.0,0.4561769253199428,0.39029779150838173,True,True,True,0.7866666666666666,0.79,0.0,0.995754769497607,0.976411480783821
6,10.999989,tracked,stronger_qualified_evidence,183.0,182.0,0.31458967642244573,0.381921399802061,True,True,True,0.8366666666666667,0.8666666666666667,0.0,0.9969163539397454,0.9935829431590102
7,11.999988,baseline,baseline_evidence_retained,184.0,183.0,0.298649902310583,0.3130310029093917,True,True,True,0.88,0.9166666666666666,0.0,0.9939600539015859,0.9792143030031708
8,12.999986999999999,baseline,tracking_quality_fallback,185.0,,0.29611418099957665,0.20289143436688933,True,False,False,0.88,0.91,0.0,0.9985892175968474,0.9696255866424571
9,13.999986,none,no_qualified_branch,,,0.23505624058735977,0.1999740795528273,False,False,False,0.8766666666666667,0.9066666666666666,0.0,0.8083142362767852,0.8784347538530828
10,14.999984999999999,tracked,baseline_unavailable,,96.0,0.24661448898709298,0.20795971782105116,False,True,True,0.85,0.8833333333333333,0.0,0.8255594649579774,0.8038938914774179
11,15.999984,tracked,baseline_unavailable,,95.0,0.2293891925673911,0.2226893131235224,False,True,True,0.8,0.8466666666666667,0.0,0.937450211360948,0.8162447996606849
12,16.999983,none,no_qualified_branch,,,0.19333380237478412,0.2708156435977106,False,False,False,0.79,0.8533333333333334,0.0,0.964237647276746,0.05023482209187525
13,17.999982,none,no_qualified_branch,,,0.1823315450035631,0.26492844694655576,False,False,False,0.78,0.8533333333333334,0.0,0.9870324088134012,0.060281553753991024
14,18.999981,none,no_qualified_branch,,,0.1845847446443844,0.2093649197873953,False,False,False,0.7666666666666667,0.8433333333333334,0.0,0.9677757882862961,0.0691172413615682
15,19.99998,none,no_qualified_branch,,,0.2359335019249126,0.16581458345561814,False,False,False,0.74,0.8166666666666667,0.0,0.0,0.0
16,20.999979,none,no_qualified_branch,,,0.24281469905513917,0.27537915214801495,False,False,False,0.7233333333333334,0.8033333333333333,0.0,0.0,0.0
17,21.999978,none,no_qualified_branch,,,0.2530418394279446,0.27745774590503863,False,False,False,0.7233333333333334,0.8066666666666666,0.0,0.0,0.0
18,22.999976999999998,none,no_qualified_branch,,,0.28540343111400157,0.21035007710735248,False,False,False,0.7166666666666667,0.8,0.0,0.0,0.0
19,23.999976,none,no_qualified_branch,,,0.27141672522245197,0.2712282966643626,False,False,False,0.7166666666666667,0.8066666666666666,0.0,0.0,0.0
20,24.999975,none,no_qualified_branch,,,0.24006013515671634,0.20414340414333879,False,False,False,0.7133333333333334,0.81,0.0033333333333333335,0.0,0.0
21,25.999973999999998,baseline,frequency_disagreement_fallback,186.0,67.0,0.257680128358348,0.3846214889694098,True,True,True,0.7366666666666667,0.8233333333333334,0.0033333333333333335,0.0,0.0
22,26.999972999999997,baseline,frequency_disagreement_fallback,185.0,67.0,0.35548621118566703,0.3465317766297444,True,True,True,0.7366666666666667,0.81,0.01,0.0,0.0
23,27.999972,baseline,frequency_disagreement_fallback,187.0,65.0,0.5081080026012902,0.48649973337796215,True,True,True,0.7266666666666667,0.7866666666666666,0.01,0.0,0.0
24,28.999971,baseline,frequency_disagreement_fallback,188.0,62.0,0.3639805400903473,0.31515346524970433,True,True,True,0.7366666666666667,0.7933333333333333,0.013333333333333334,0.0,0.0
25,29.999969999999998,tracked,baseline_unavailable,,61.0,0.24648197360568247,0.28422910476921764,False,True,True,0.7666666666666667,0.82,0.013333333333333334,0.0,0.0
26,30.999969,tracked,baseline_unavailable,,61.0,0.2640655989869227,0.3507846434167108,False,True,True,0.76,0.8233333333333334,0.016666666666666666,0.0,0.0
27,31.999968,tracked,baseline_unavailable,,61.0,0.28142772956550566,0.4159049195912066,False,True,True,0.7533333333333333,0.82,0.016666666666666666,0.0,0.0
28,32.999967,tracked,baseline_unavailable,,61.0,0.23757125812475174,0.538237105055951,False,True,True,0.77,0.8366666666666667,0.016666666666666666,0.0,0.0
29,33.999966,tracked,baseline_unavailable,,62.0,0.2981202538145197,0.41201430145688656,False,True,True,0.76,0.8233333333333334,0.02,0.0,0.0
30,34.999964999999996,tracked,baseline_unavailable,,57.0,0.3072321797646476,0.4823492422839751,False,True,True,0.77,0.83,0.016666666666666666,0.0,0.0
31,35.999964,tracked,baseline_unavailable,,56.0,0.21807152837392235,0.36029883894344533,False,True,True,0.7566666666666667,0.8366666666666667,0.016666666666666666,0.0,0.0
32,36.999963,tracked,baseline_unavailable,,56.0,0.25442488607538694,0.3356831882485466,False,True,True,0.7633333333333333,0.84,0.01,0.0,0.0
