time_s,base,nlms,interpolated,observed
0.0,,,False,True
0.03417155473671398,,,False,True
0.06834310947342796,,,False,True
0.10251466421014194,,,False,True
0.13668621894685593,,,False,True
0.17085777368356989,,,False,True
0.20502932842028387,,,False,True
0.23920088315699783,,,False,True
0.27337243789371185,,,False,True
0.3075439926304258,,,False,True
0.34171554736713977,,,False,True
0.37588710210385373,,,False,True
0.41005865684056775,,,False,True
0.4442302115772817,,,False,True
0.47840176631399567,,,False,True
0.5125733210507096,,,False,True
0.5467448757874237,,,False,True
0.5809164305241377,,,False,True
0.6150879852608516,,,False,True
0.6492595399975656,,,False,True
0.6834310947342795,,,False,True
0.7176026494709935,,,False,True
0.7517742042077075,,,False,True
0.7859457589444215,,,False,True
0.8201173136811355,,,False,True
0.8542888684178495,,,False,True
0.8884604231545634,,,False,True
0.9226319778912774,,,False,True
0.9568035326279913,,,False,True
0.9909750873647054,,,False,True
1.0251466421014193,,,False,True
1.0593181968381333,,,False,True
1.0934897515748474,,,False,True
1.1276613063115613,,,False,True
1.1618328610482753,,,False,True
1.1960044157849892,,,False,True
1.2301759705217032,,,False,True
1.264347525258417,,,False,True
1.2985190799951312,,,False,True
1.3326906347318452,,,False,True
1.366862189468559,,,False,True
1.4010337442052732,,,False,True
1.435205298941987,,,False,True
1.469376853678701,,,False,True
1.503548408415415,,,False,True
1.537719963152129,,,False,True
1.571891517888843,,,False,True
1.606063072625557,-0.963299693959803,-0.15275729355936896,False,True
1.640234627362271,-0.47495654685030325,0.1940459314640542,False,True
1.6744061820989848,-0.11920788136149714,0.2373605149556709,False,True
1.708577736835699,-0.14205519523285778,-0.16930186995932447,False,True
1.7427492915724128,-0.5766253223484469,-0.9259598098619612,False,True
1.7769208463091268,-1.2132759486977793,-1.7177647672845482,False,True
1.811092401045841,-1.7152401589086057,-2.185156648617954,False,True
1.8452639557825548,-1.798140163429822,-2.108069248902269,False,True
1.8794355105192688,-1.364782158651873,-1.4938879382799173,False,True
1.9136070652559827,-0.5354047821609892,-0.5480256061334423,False,True
1.9477786199926967,0.4188068142027218,0.4101594326014902,False,True
1.9819501747294108,1.1962178033354578,1.0751200350074204,False,True
2.016121729466125,1.590102766632776,1.3010952511995608,False,True
2.0502932842028385,1.5669373646749287,1.1500277241593457,False,True
2.0844648389395526,1.2590339836807125,0.8227429679813658,False,True
2.1186363936762667,0.8765332038136422,0.5342045393872452,False,True
2.1528079484129807,0.591244913904669,0.41907480229419325,False,True
2.186979503149695,0.46163334134581063,0.4811219321172628,False,True
2.2211510578864084,0.4376032576424135,0.611430183391825,False,True
2.2553226126231225,0.4241370495048599,0.6744309424898447,False,True
2.2894941673598366,0.3490326722141089,0.5949185991380856,False,True
2.3236657220965506,0.19636968757872184,0.4068406617813791,False,True
2.3578372768332643,0.0007653403941028197,0.22452302793592896,False,True
2.3920088315699783,-0.18194021370226043,0.15511412611658043,False,True
2.4261803863066924,-0.3054524193614973,0.2212997092385644,False,True
2.4603519410434065,-0.34830099895343253,0.34932488288781444,False,True
2.4945234957801206,-0.31152457949352175,0.42977635134238357,False,True
2.528695050516834,-0.21105277324499985,0.3958048279101074,False,True
2.5628666052535483,-0.07735455629520605,0.2511490747287552,False,True
2.5970381599902623,0.04183878189425147,0.04083916119116199,False,True
2.6312097147269764,0.09363451523295459,-0.18817949889052066,False,True
2.6653812694636905,0.05168428051856673,-0.40088979548905435,False,True
2.699552824200404,-0.05652820487670787,-0.5606613184525041,False,True
2.733724378937118,-0.15809547851102557,-0.6183664512731485,False,True
2.7678959336738322,-0.18178490422001425,-0.5395823436679387,False,True
2.8020674884105463,-0.11087534090611038,-0.3572757618717004,False,True
2.8362390431472604,-0.000978760281749736,-0.17717289810340306,False,True
2.870410597883974,0.0513571674768369,-0.12114485353440489,False,True
2.904582152620688,-0.034533995556151366,-0.2559885144077158,False,True
2.938753707357402,-0.278351186975051,-0.5526774050172623,False,True
2.9729252620941162,-0.6215368588965563,-0.8919152248557938,False,True
3.00709681683083,-0.9377700420290358,-1.1113757957378572,False,True
3.041268371567544,-1.0748553459763877,-1.0695554515665149,False,True
3.075439926304258,-0.9206386690959623,-0.708090343245261,False,True
3.109611481040972,-0.46178765081747397,-0.09772105136331849,False,True
3.143783035777686,0.1975174201488143,0.5855845995312252,False,True
3.1779545905143998,0.866982332396209,1.1347926327110898,False,True
3.212126145251114,1.3375330771589173,1.391193825144598,False,True
3.246297699987828,1.4613957388384784,1.3097753348158458,False,True
3.280469254724542,1.2164214463664214,0.9725736677510753,False,True
3.314640809461256,0.7156369648893143,0.5381294613134066,False,True
3.3488123641979697,0.14178959641492436,0.1553261249306673,False,True
3.3829839189346838,-0.3531009447279161,-0.10730498712672717,False,True
3.417155473671398,-0.7071650659566766,-0.27436251708995063,False,True
3.451327028408112,-0.932339004565929,-0.41571583792988775,False,True
3.4854985831448255,-1.0593044107834428,-0.5809647832713444,False,True
3.5196701378815396,-1.0986738466264503,-0.7647601730356921,False,True
3.5538416926182537,-1.036171060403984,-0.9112854674590161,False,True
3.5880132473549677,-0.8483354943988253,-0.9487652573895319,False,True
3.622184802091682,-0.5191329041552629,-0.8229815494936232,False,True
3.6563563568283954,-0.049996922668494335,-0.5074191170296034,False,True
3.6905279115651095,0.5252873014241211,-0.017555306264723236,False,True
3.7246994663018236,1.1205094932024442,0.5566555139809339,False,True
3.7588710210385377,1.6018560951853227,1.0609411173649619,False,True
3.7930425757752517,1.8386403899830788,1.3577734318819676,False,True
3.8272141305119654,1.773528275610378,1.4038925309328056,False,True
3.8613856852486794,1.4574950027587585,1.2635436373799114,False,True
3.8955572399853935,1.0188793099906785,1.0483455978841443,False,True
3.9297287947221076,0.5894783874810369,0.8339482221694505,False,True
3.9639003494588216,0.23949152373204072,0.6187625233144549,False,True
3.9980719041955353,-0.0448925882370466,0.34438002910109056,False,True
4.03224345893225,-0.33997711577751344,-0.051577502576050316,False,True
4.066415013668963,-0.7315416175590618,-0.586464890092878,False,True
4.100586568405677,-1.2481925819503417,-1.1991234948082063,False,True
4.134758123142391,-1.8148690326652441,-1.740358778408574,False,True
4.168929677879105,-2.2643142099366167,-2.0344876342134,False,True
4.203101232615819,-2.4088831888939084,-1.9642511219996206,False,True
4.237272787352533,-2.1295241628974617,-1.4976210980673679,False,True
4.271444342089247,-1.4321440936149101,-0.7318976333309617,False,True
4.3056158968259615,-0.4495318617074283,0.10983623701682477,False,True
4.3397874515626755,0.6052662851879581,0.8088869259345695,False,True
4.37395900629939,1.5126252115224543,1.257573859300186,False,True
4.408130561036103,2.1154862887896404,1.4657063138357347,False,True
4.442302115772817,2.3501515834313857,1.5337385525730722,False,True
4.476473670509531,2.226698574636431,1.5832211232035696,False,True
4.510645225246245,1.788343229250665,1.6498888978340687,False,True
4.544816779982959,1.0973679225589308,1.6602576586796025,False,True
4.578988334719673,0.25824116590158747,1.4995668128768422,False,True
4.613159889456387,-0.5684635832746715,1.1028835348305055,False,True
4.647331444193101,-1.206465387845746,0.5079992662089776,False,True
4.681502998929815,-1.5362209914411917,-0.16270165348463972,False,True
4.7156745536665285,-1.5380315062564127,-0.7595234452196191,False,True
4.749846108403243,-1.2837355027031618,-1.1522695258628057,False,True
4.784017663139957,-0.9004309141407886,-1.2628057308815304,False,True
4.818189217876671,-0.5246883675237102,-1.0791048607567588,False,True
4.852360772613385,-0.25227329039007923,-0.6801416149698181,False,True
4.886532327350099,-0.09961055980236518,-0.23090069186467627,False,True
4.920703882086813,-0.0006228808472741299,0.11218493177538635,False,True
4.954875436823527,0.15061241662330327,0.275847431337817,False,True
4.989046991560241,0.42374665070223283,0.27860578186379403,False,True
5.023218546296955,0.7847345698049593,0.1848782438469574,False,True
5.057390101033668,1.095864437469877,0.05680168486937731,False,True
5.091561655770382,1.200269662982661,-0.05574677907694858,False,True
5.1257332105070965,1.0274459483703178,-0.10944657570217964,False,True
5.159904765243811,0.6342232205874394,-0.0811673659784573,False,True
5.194076319980525,0.16093444552604658,0.008600531889819962,False,True
