window_index,time_s,selected_branch,selection_reason,baseline_bpm,tracked_bpm,baseline_score,tracked_score,baseline_generated,tracked_generated,tracking_eligible,minimum_tracked_fraction,second_largest_tracked_fraction,maximum_reset_fraction,baseline_motion_overlap,tracked_motion_overlap
0,4.999995,none,no_qualified_branch,,,0.0,0.0,False,False,False,0.9966666666666667,0.9966666666666667,0.0033333333333333335,0.0,0.0
1,5.999994,none,no_qualified_branch,,,0.0,0.0,False,False,False,1.0,1.0,0.0,0.0,0.0
2,6.999993,none,no_qualified_branch,,161.0,0.23345149987879277,0.35334657986528206,False,False,False,1.0,1.0,0.0,0.4716632726224799,0.41764530120764004
3,7.999992,baseline,tracking_quality_fallback,163.0,160.0,0.29805017995883887,0.21665818091183434,True,False,False,1.0,1.0,0.0,0.5291001266571895,0.4882660505801985
4,8.999991,none,no_qualified_branch,,,0.0,0.5001588192846,False,False,False,1.0,1.0,0.0,0.0,0.21247473288165064
5,9.99999,none,no_qualified_branch,,,0.0,0.5394898526924433,False,False,False,1.0,1.0,0.0,0.0,0.3234817169972153
6,10.999989,tracked,baseline_unavailable,,101.0,0.0,0.5661051874534623,False,True,True,1.0,1.0,0.0,0.0,0.35174050892228226
7,11.999988,none,no_qualified_branch,,,0.0,0.3838196068686079,False,False,False,1.0,1.0,0.0,0.0,0.5473897148152908
8,12.999986999999999,none,no_qualified_branch,,,0.0,0.38587578092236297,False,False,False,1.0,1.0,0.0,0.0,0.897042004846832
9,13.999986,none,no_qualified_branch,,,0.0,0.22125954734014527,False,False,False,1.0,1.0,0.0,0.0,0.9432355133956879
10,14.999984999999999,baseline,tracking_quality_fallback,127.0,,0.4571730140762558,0.0,True,False,False,1.0,1.0,0.0,0.45669046895830756,0.0
11,15.999984,none,no_qualified_branch,128.0,,0.420664114356274,0.0,False,False,False,1.0,1.0,0.0,0.5745872583980765,0.0
12,16.999983,none,no_qualified_branch,132.0,158.0,0.4941116187130459,0.26392262193633237,False,False,False,1.0,1.0,0.0,0.5892737107506513,0.2991239211661843
13,17.999982,none,no_qualified_branch,133.0,,0.37991694034320217,0.0,False,False,False,1.0,1.0,0.0,0.40725251496689674,0.0
14,18.999981,none,no_qualified_branch,133.0,,0.34077962838832104,0.2908414117376621,False,False,False,1.0,1.0,0.0,0.31997539044429707,0.608944425044291
15,19.99998,tracked,baseline_unavailable,133.0,72.0,0.30527614194649455,0.2722490769115528,False,True,True,1.0,1.0,0.0,0.3312247621228032,0.9605436397339482
16,20.999979,tracked,baseline_unavailable,,72.0,0.24159791219165763,0.31222686173338143,False,True,True,1.0,1.0,0.0,0.26516746371826255,0.9305338443054636
17,21.999978,none,no_qualified_branch,,,0.33031775905242705,0.0,False,False,False,1.0,1.0,0.0,0.4122220725993267,0.0
18,22.999976999999998,none,no_qualified_branch,60.0,,0.3283329156604534,0.0,False,False,False,1.0,1.0,0.0,0.6606269561595867,0.0
19,23.999976,none,no_qualified_branch,60.0,,0.441493725507519,0.0,False,False,False,1.0,1.0,0.0,0.6012943146221759,0.0
20,24.999975,none,no_qualified_branch,60.0,,0.4217413274486,0.0,False,False,False,1.0,1.0,0.0,0.6602108488565097,0.0
21,25.999973999999998,none,no_qualified_branch,,64.0,0.28886088666184206,0.5867411085383862,False,False,False,1.0,1.0,0.0,0.056577771052968434,0.529553798292391
22,26.999972999999997,baseline,tracking_quality_fallback,82.0,65.0,0.406464818112273,0.45152138719739127,True,False,False,1.0,1.0,0.0,0.11134140683028908,0.35170033308366166
23,27.999972,baseline,tracking_quality_fallback,83.0,66.0,0.626586740411266,0.3850732109541863,True,False,False,1.0,1.0,0.0,0.17663225036262697,0.2607242793754369
24,28.999971,baseline,tracking_quality_fallback,80.0,,0.5677464754778346,0.4438203206569097,True,False,False,1.0,1.0,0.0,0.25138717539017186,0.6611749732604562
25,29.999969999999998,baseline,tracking_quality_fallback,80.0,,0.5738621749324433,0.4174628686653827,True,False,False,1.0,1.0,0.0,0.24398730812270195,0.6767918914119601
26,30.999969,baseline,tracking_quality_fallback,84.0,105.0,0.6287188032186336,0.21547241588541988,True,False,False,1.0,1.0,0.0,0.2453761667633436,0.3391229546987326
27,31.999968,baseline,tracking_quality_fallback,83.0,,0.59608760301654,0.5403205600747658,True,False,False,1.0,1.0,0.0,0.19119071399506982,0.10093105311509099
28,32.999967,baseline,tracking_quality_fallback,82.0,,0.4447600181845665,0.5995053757726468,True,False,False,1.0,1.0,0.0,0.1543333177382393,0.16849956282085238
29,33.999966,baseline,tracking_quality_fallback,80.0,80.0,0.45572089150805983,0.59889999475613,True,False,False,1.0,1.0,0.0,0.13940090372905808,0.13379904459732955
30,34.999964999999996,baseline,tracking_quality_fallback,79.0,,0.3997778500508453,0.0,True,False,False,1.0,1.0,0.0,0.10463104524732739,0.0
31,35.999964,tracked,baseline_unavailable,,77.0,0.0,0.552563836361417,False,True,True,1.0,1.0,0.0,0.0,0.09836127561565024
32,36.999963,tracked,baseline_unavailable,,77.0,0.0,0.6831689483168879,False,True,True,1.0,1.0,0.0,0.0,0.30380976325126186
33,37.999962,tracked,baseline_unavailable,,77.0,0.0,0.42720711750745116,False,True,True,1.0,1.0,0.0,0.0,0.4294854917167401
34,38.999961,tracked,baseline_unavailable,,75.0,0.0,0.4616651872093626,False,True,True,1.0,1.0,0.0,0.0,0.49826975627666586
35,39.99996,none,no_qualified_branch,,,0.0,0.0,False,False,False,1.0,1.0,0.0,0.0,0.0
36,40.999959,none,no_qualified_branch,,,0.0,0.0,False,False,False,1.0,1.0,0.0,0.0,0.0
