window_index,time_s,selected_branch,selection_reason,baseline_bpm,tracked_bpm,baseline_score,tracked_score,baseline_generated,tracked_generated,tracking_eligible,minimum_tracked_fraction,second_largest_tracked_fraction,maximum_reset_fraction,baseline_motion_overlap,tracked_motion_overlap
0,2.99997,none,no_qualified_branch,,,0.0,0.0,False,False,False,0.9990740740740741,0.9990740740740741,0.000925925925925926,0.0,0.0
1,3.9999599999999997,none,no_qualified_branch,,,0.0,0.0,False,False,False,1.0,1.0,0.0,0.0,0.0
2,4.99995,baseline,baseline_evidence_retained,75.0,72.0,0.7242280989588746,0.4704758217152934,True,True,True,1.0,1.0,0.0,0.24055972816865723,0.24862647329669396
3,5.99994,baseline,baseline_evidence_retained,75.0,72.0,0.7301941615018114,0.22799031465503145,True,True,True,1.0,1.0,0.0,0.18697122413633044,0.23331849548851966
4,6.99993,baseline,baseline_evidence_retained,76.0,75.0,0.7228568660902996,0.2925500715158305,True,True,True,1.0,1.0,0.0,0.18756386869847716,0.15561532183959534
5,7.9999199999999995,baseline,tracking_quality_fallback,77.0,72.0,0.722498297245503,0.6334850293575628,True,False,False,1.0,1.0,0.0,0.20950574537027605,0.27808449754678555
6,8.99991,baseline,baseline_evidence_retained,76.0,77.0,0.6117751301819342,0.5166880898145305,True,True,True,1.0,1.0,0.0,0.6272945386327943,0.6279808772967468
7,9.9999,baseline,baseline_evidence_retained,74.0,78.0,0.5486701048585362,0.46843580711086763,True,True,True,1.0,1.0,0.0,0.987771755242559,0.7994691662037586
8,10.99989,baseline,baseline_evidence_retained,72.0,74.0,0.5819550517119743,0.48528645619091193,True,True,True,1.0,1.0,0.0,0.9735902691075805,0.8679319284407249
9,11.99988,baseline,baseline_evidence_retained,71.0,75.0,0.5870606286451818,0.5125447593625069,True,True,True,1.0,1.0,0.0,0.9103514265338684,0.621224023861958
10,12.99987,baseline,baseline_evidence_retained,72.0,72.0,0.62361556096398,0.5077864700064582,True,True,True,1.0,1.0,0.0,0.7500487195775519,0.7192438803771546
11,13.99986,baseline,baseline_evidence_retained,73.0,71.0,0.6425911767605588,0.4935918675000155,True,True,True,1.0,1.0,0.0,0.6849155023719867,0.5407648536090278
12,14.99985,baseline,baseline_evidence_retained,75.0,77.0,0.5614357101737258,0.3326905266711989,True,True,True,1.0,1.0,0.0,0.992677846625506,0.9572878003412912
13,15.999839999999999,baseline,baseline_evidence_retained,78.0,77.0,0.5807934123025159,0.259088727950321,True,True,True,1.0,1.0,0.0,0.9548914671341086,0.9876014223946877
14,16.99983,baseline,baseline_evidence_retained,79.0,74.0,0.6109304543378292,0.22890881199808114,True,True,True,1.0,1.0,0.0,0.7610188429103943,0.5664146306809241
15,17.99982,baseline,tracking_quality_fallback,82.0,,0.7059371059756759,0.42428458491511245,True,False,False,1.0,1.0,0.0,0.14889939791734252,0.09286200822172387
16,18.99981,baseline,frequency_disagreement_fallback,83.0,59.0,0.6770272115195737,0.33406263197936525,True,True,True,1.0,1.0,0.0,0.31007788350096743,0.14913469641034538
17,19.9998,baseline,tracking_quality_fallback,82.0,60.0,0.6216159216088912,0.2894991014718834,True,False,False,1.0,1.0,0.0,0.742380089830593,0.1645794257778764
18,20.99979,baseline,tracking_quality_fallback,79.0,64.0,0.6083909561779826,0.583257034351998,True,False,False,1.0,1.0,0.0,0.768891879738115,0.4402806078240413
19,21.99978,baseline,tracking_quality_fallback,77.0,,0.6655238245686962,0.0,True,False,False,1.0,1.0,0.0,0.4925754379814519,0.0
20,22.999769999999998,baseline,frequency_disagreement_fallback,75.0,54.0,0.6140186077572308,0.4206168181688571,True,True,True,1.0,1.0,0.0,0.8318597617475683,0.5803699441310624
21,23.99976,baseline,frequency_disagreement_fallback,75.0,52.0,0.5899853794654075,0.43429869761108736,True,True,True,1.0,1.0,0.0,0.9364642093555753,0.57658371307693
22,24.99975,baseline,frequency_disagreement_fallback,74.0,52.0,0.5928485218058243,0.2990063289703136,True,True,True,1.0,1.0,0.0,0.8552471770830594,0.5455804314912079
23,25.99974,baseline,tracking_quality_fallback,74.0,,0.5763202623282022,0.19552250524545778,True,False,False,1.0,1.0,0.0,0.9677547331473083,0.6823367334827355
24,26.99973,baseline,tracking_quality_fallback,74.0,,0.5984243003035644,0.3811652591040365,True,False,False,1.0,1.0,0.0,0.927954055812805,0.9368214807276108
25,27.99972,baseline,baseline_evidence_retained,75.0,79.0,0.5843023474046326,0.2790522448585051,True,True,True,1.0,1.0,0.0,0.9785942749266705,0.8094014415196136
26,28.99971,baseline,baseline_evidence_retained,77.0,78.0,0.5702578448985179,0.2907251775497445,True,True,True,1.0,1.0,0.0,0.9758284423281145,0.9273078447900215
27,29.9997,baseline,baseline_evidence_retained,77.0,71.0,0.6176241671884483,0.37027712563608056,True,True,True,1.0,1.0,0.0,0.8097173978566368,0.8007544657870167
28,30.99969,baseline,tracking_quality_fallback,77.0,77.0,0.5794367204386073,0.34989620315748465,True,False,False,1.0,1.0,0.0,0.9715286603516258,0.9399926604598905
29,31.999679999999998,baseline,tracking_quality_fallback,77.0,,0.5766307628683941,0.30162171844582564,True,False,False,1.0,1.0,0.0,0.981605130552225,0.6840376796429479
30,32.99967,baseline,frequency_disagreement_fallback,78.0,61.0,0.6077987705257711,0.19872693114865497,True,True,True,1.0,1.0,0.0,0.7488582296496501,0.4466048103986114
31,33.99966,baseline,tracking_quality_fallback,78.0,,0.554411475749518,0.1560507018941874,True,False,False,1.0,1.0,0.0,0.9813448331436719,0.44332977379145916
32,34.99965,baseline,baseline_evidence_retained,77.0,79.0,0.5766106301783248,0.45277442611761815,True,True,True,1.0,1.0,0.0,0.735065860275183,0.6439584252129215
33,35.99964,baseline,baseline_evidence_retained,79.0,79.0,0.5564056573257264,0.31850401208339574,True,True,True,1.0,1.0,0.0,0.8080928805010628,0.8303480147877846
34,36.999629999999996,baseline,baseline_evidence_retained,81.0,78.0,0.5798751065933281,0.28219356456712247,True,True,True,1.0,1.0,0.0,0.6839153614318,0.8881543089565588
35,37.99962,baseline,baseline_evidence_retained,82.0,78.0,0.593522807963718,0.45485684702343815,True,True,True,1.0,1.0,0.0,0.609563281273085,0.6759475271554249
36,38.99961,baseline,baseline_evidence_retained,81.0,79.0,0.5696174015504675,0.35680550834114866,True,True,True,1.0,1.0,0.0,0.7700415554647286,0.8581135780699545
37,39.9996,baseline,baseline_evidence_retained,81.0,83.0,0.5788807697423035,0.43673258376102403,True,True,True,1.0,1.0,0.0,0.7940145169153384,0.6695834406277869
38,40.99959,baseline,tracking_quality_fallback,80.0,,0.5876410488651596,0.205259977835239,True,False,False,1.0,1.0,0.0,0.8341844680240459,0.33507372089609155
39,41.99958,baseline,tracking_quality_fallback,78.0,,0.6857763848018422,0.3228810386290277,True,False,False,1.0,1.0,0.0,0.24441768639666,0.8879465812653394
40,42.99957,baseline,tracking_quality_fallback,75.0,58.0,0.6863421062688471,0.49906088985521724,True,False,False,1.0,1.0,0.0,0.3192965977380202,0.9801894864980594
41,43.99956,baseline,tracking_quality_fallback,75.0,,0.6649592325452354,0.2063387828118885,True,False,False,1.0,1.0,0.0,0.48327167282410244,0.41500090425670483
42,44.99955,baseline,tracking_quality_fallback,74.0,79.0,0.6242032048961579,0.3127299498994288,True,False,False,1.0,1.0,0.0,0.7330040070306968,0.5310082268538924
43,45.999539999999996,baseline,tracking_quality_fallback,74.0,74.0,0.5730446160307834,0.4122906638484209,True,False,False,1.0,1.0,0.0,0.9985298684916625,0.9694689015436773
44,46.99953,baseline,tracking_quality_fallback,74.0,75.0,0.746349437593242,0.3404241784638439,True,False,False,1.0,1.0,0.0,0.1678131150433166,0.3489230161394376
45,47.99952,baseline,tracking_quality_fallback,75.0,,0.6120022826862064,0.23154254376139796,True,False,False,1.0,1.0,0.0,0.9401495237293811,0.12275284105400265
46,48.99951,baseline,tracking_quality_fallback,78.0,75.0,0.587162806827166,0.20602894652388493,True,False,False,1.0,1.0,0.0,0.9191612268726929,0.9668153571748902
47,49.9995,baseline,baseline_evidence_retained,81.0,75.0,0.5496216258723191,0.4631480309150796,True,True,True,1.0,1.0,0.0,0.8536358758599388,0.9071398425050134
48,50.99949,baseline,tracking_quality_fallback,85.0,,0.6045279665824985,0.47797230413467007,True,False,False,1.0,1.0,0.0,0.7203118177598955,0.32578760647280086
49,51.99948,baseline,baseline_evidence_retained,85.0,82.0,0.5839490904557684,0.38639592674617335,True,True,True,1.0,1.0,0.0,0.8624410599674184,0.6471214712956748
50,52.99947,baseline,baseline_evidence_retained,82.0,81.0,0.6141858564463741,0.3205251372191124,True,True,True,1.0,1.0,0.0,0.6156627335048731,0.6768477227211884
