time_s,crop_valid,crop_observed,bbox_interpolated
7.499992499999999,True,True,False
7.533325799999999,True,True,False
7.5666591,True,True,False
7.5999924,True,True,False
7.633325699999999,True,True,False
7.666658999999999,True,True,False
7.6999923,True,True,False
7.7333256,True,True,False
7.766658899999999,True,True,False
7.799992199999999,True,True,False
7.8333255,True,True,False
7.8666588,True,True,False
7.899992099999999,True,True,False
7.933325399999999,True,True,False
7.9666587,True,True,False
7.999992,True,True,False
8.0333253,True,True,False
8.0666586,True,True,False
8.0999919,True,True,False
8.1333252,True,True,False
8.166658499999999,True,True,False
8.1999918,True,True,False
8.2333251,True,True,False
8.266658399999999,True,True,False
8.2999917,True,True,False
8.333325,True,True,False
8.3666583,True,True,False
8.3999916,True,True,False
8.433324899999999,True,True,False
8.4666582,True,True,False
8.4999915,True,True,False
8.533324799999999,True,True,False
8.5666581,True,True,False
8.5999914,True,True,False
8.6333247,True,True,False
8.666658,True,True,False
8.699991299999999,True,True,False
8.7333246,True,True,False
8.7666579,True,True,False
8.7999912,True,True,False
8.8333245,True,True,False
8.866657799999999,True,True,False
8.8999911,True,True,False
8.9333244,True,True,False
8.966657699999999,True,True,False
8.999991,True,True,False
9.0333243,True,True,False
9.0666576,True,True,False
9.0999909,True,True,False
9.1333242,True,True,False
9.1666575,True,True,False
9.1999908,True,True,False
9.2333241,True,True,False
9.2666574,True,True,False
9.2999907,True,True,False
9.333324,True,True,False
9.3666573,True,True,False
9.3999906,True,True,False
9.4333239,True,True,False
9.4666572,True,True,False
9.4999905,True,True,False
9.5333238,True,True,False
9.5666571,True,True,False
9.5999904,True,True,False
9.6333237,True,True,False
9.666657,True,True,False
9.6999903,True,True,False
9.7333236,True,True,False
9.7666569,True,True,False
9.7999902,True,True,False
9.8333235,True,True,False
9.8666568,True,True,False
9.8999901,True,True,False
9.9333234,True,True,False
9.9666567,True,True,False
9.99999,True,True,False
10.0333233,True,True,False
10.0666566,True,True,False
10.0999899,True,True,False
10.1333232,True,True,False
10.1666565,True,True,False
10.1999898,True,True,False
10.2333231,True,True,False
10.2666564,True,True,False
10.2999897,True,True,False
10.333323,True,True,False
10.3666563,True,True,False
10.3999896,True,True,False
10.4333229,True,True,False
10.4666562,True,True,False
10.4999895,True,True,False
10.5333228,True,True,False
10.5666561,True,True,False
10.5999894,True,True,False
10.6333227,True,True,False
10.666656,True,True,False
10.6999893,True,True,False
10.7333226,True,True,False
10.7666559,True,True,False
10.7999892,True,True,False
10.8333225,True,True,False
10.8666558,True,True,False
10.8999891,True,True,False
10.9333224,True,True,False
10.9666557,True,True,False
10.999989,True,True,False
11.0333223,True,True,False
11.0666556,True,True,False
11.0999889,True,True,False
11.1333222,True,True,False
11.1666555,True,True,False
11.1999888,True,True,False
11.2333221,True,True,False
11.2666554,True,True,False
11.2999887,True,True,False
11.333322,True,True,False
11.3666553,True,True,False
11.3999886,True,True,False
11.4333219,True,True,False
11.4666552,True,True,False
11.4999885,True,True,False
11.5333218,True,True,False
11.5666551,True,True,False
11.5999884,True,True,False
11.6333217,True,True,False
11.666655,True,True,False
11.6999883,True,True,False
11.7333216,True,True,False
11.7666549,True,True,False
11.7999882,True,True,False
11.8333215,True,True,False
11.8666548,True,True,False
11.8999881,True,True,False
11.9333214,True,True,False
11.9666547,True,True,False
11.999988,True,True,False
12.0333213,True,True,False
12.0666546,True,True,False
12.0999879,True,True,False
12.1333212,True,True,False
12.1666545,True,True,False
12.1999878,True,True,False
12.2333211,True,True,False
12.2666544,True,True,False
12.2999877,True,True,False
12.333321,True,True,False
12.3666543,True,True,False
12.3999876,True,True,False
12.4333209,True,True,False
12.4666542,True,True,False
12.4999875,True,True,False
12.533320799999998,True,True,False
12.5666541,True,True,False
12.5999874,True,True,False
12.6333207,True,True,False
12.666654,True,True,False
12.6999873,True,True,False
12.7333206,True,True,False
12.7666539,True,True,False
12.7999872,True,True,False
12.8333205,True,True,False
12.8666538,True,True,False
12.8999871,True,True,False
12.9333204,True,True,False
12.9666537,True,True,False
12.999987,True,True,False
13.0333203,True,True,False
13.0666536,True,True,False
13.0999869,True,True,False
13.1333202,True,True,False
13.1666535,True,True,False
13.1999868,True,True,False
13.233320099999998,True,True,False
13.2666534,True,True,False
13.2999867,True,True,False
13.33332,True,True,False
13.3666533,True,True,False
13.3999866,True,True,False
13.4333199,True,True,False
13.4666532,True,True,False
13.4999865,True,True,False
13.5333198,True,True,False
13.5666531,True,True,False
13.5999864,True,True,False
13.6333197,True,True,False
13.666653,True,True,False
13.6999863,True,True,False
13.7333196,True,True,False
13.7666529,True,True,False
13.7999862,True,True,False
13.8333195,True,True,False
13.8666528,True,True,False
13.8999861,True,True,False
13.933319399999998,True,True,False
13.9666527,True,True,False
13.999986,True,True,False
14.0333193,True,True,False
14.0666526,True,True,False
14.0999859,True,True,False
14.1333192,True,True,False
14.1666525,True,True,False
14.1999858,True,True,False
14.2333191,True,True,False
14.2666524,True,True,False
14.2999857,True,True,False
14.333319,True,True,False
14.3666523,True,True,False
14.3999856,True,True,False
14.4333189,True,True,False
14.4666522,True,True,False
14.4999855,True,True,False
14.5333188,True,True,False
14.5666521,True,True,False
14.5999854,True,True,False
14.633318699999998,True,True,False
14.666652,True,True,False
14.6999853,True,True,False
14.7333186,True,True,False
14.7666519,True,True,False
14.7999852,True,True,False
14.8333185,True,True,False
14.8666518,True,True,False
14.8999851,True,True,False
14.9333184,True,True,False
14.9666517,True,True,False
14.999985,True,True,False
15.0333183,True,True,False
15.066651599999998,True,True,False
15.0999849,True,True,False
15.1333182,True,True,False
15.1666515,True,True,False
15.1999848,True,True,False
15.2333181,True,True,False
15.2666514,True,True,False
15.2999847,True,True,False
15.333317999999998,True,True,False
15.3666513,True,True,False
15.3999846,True,True,False
15.4333179,True,True,False
15.4666512,True,True,False
15.4999845,True,True,False
15.5333178,True,True,False
15.5666511,True,True,False
15.5999844,True,True,False
15.6333177,True,True,False
15.666651,True,True,False
15.6999843,True,True,False
15.7333176,True,True,False
15.766650899999998,True,True,False
15.7999842,True,True,False
15.8333175,True,True,False
15.8666508,True,True,False
15.8999841,True,True,False
15.9333174,True,True,False
15.9666507,True,True,False
15.999984,True,True,False
16.0333173,True,True,False
16.0666506,True,True,False
16.099983899999998,True,True,False
16.1333172,True,True,False
16.1666505,True,True,False
16.1999838,True,True,False
16.2333171,True,True,False
16.2666504,True,True,False
16.2999837,True,True,False
16.333316999999997,True,True,False
16.3666503,True,True,False
16.3999836,True,True,False
16.433316899999998,True,True,False
16.4666502,True,True,False
16.4999835,True,True,False
16.533316799999998,True,True,False
16.5666501,True,True,False
16.5999834,True,True,False
16.633316699999998,True,True,False
16.66665,True,True,False
16.6999833,True,True,False
16.7333166,True,True,False
16.7666499,True,True,False
16.7999832,True,True,False
16.8333165,True,True,False
16.866649799999998,True,True,False
16.8999831,True,True,False
16.9333164,True,True,False
16.966649699999998,True,True,False
16.999983,True,True,False
17.0333163,True,True,False
17.066649599999998,True,True,False
17.0999829,True,True,False
17.1333162,True,True,False
17.1666495,True,True,False
17.1999828,True,True,False
17.2333161,True,True,False
17.2666494,True,True,False
17.299982699999997,True,True,False
17.333316,True,True,False
17.3666493,True,True,False
17.399982599999998,True,True,False
17.4333159,True,True,False
17.4666492,True,True,False
17.499982499999998,True,True,False
17.5333158,True,True,False
17.5666491,True,True,False
17.5999824,True,True,False
17.6333157,True,True,False
17.666649,True,True,False
17.6999823,True,True,False
17.733315599999997,True,True,False
17.7666489,True,True,False
17.7999822,True,True,False
17.833315499999998,True,True,False
17.8666488,True,True,False
17.8999821,True,True,False
17.933315399999998,True,True,False
17.9666487,True,True,False
17.999982,True,True,False
18.0333153,True,True,False
18.0666486,True,True,False
18.0999819,True,True,False
18.1333152,True,True,False
18.1666485,True,True,False
18.1999818,True,True,False
18.2333151,True,True,False
18.2666484,True,True,False
18.2999817,True,True,False
18.333315,True,True,False
18.3666483,True,True,False
18.3999816,True,True,False
18.4333149,True,True,False
18.4666482,True,True,False
18.4999815,True,True,False
18.5333148,True,True,False
18.5666481,True,True,False
18.5999814,True,True,False
18.6333147,True,True,False
18.666648,True,True,False
18.6999813,True,True,False
18.7333146,True,True,False
18.7666479,True,True,False
18.7999812,True,True,False
18.8333145,True,True,False
18.8666478,True,True,False
18.8999811,True,True,False
18.9333144,True,True,False
18.9666477,True,True,False
18.999981,True,True,False
19.0333143,True,True,False
19.0666476,True,True,False
19.0999809,True,True,False
19.1333142,True,True,False
19.1666475,True,True,False
19.1999808,True,True,False
19.2333141,True,True,False
19.2666474,True,True,False
19.2999807,True,True,False
19.333314,True,True,False
19.3666473,True,True,False
19.3999806,True,True,False
19.4333139,True,True,False
19.4666472,True,True,False
19.4999805,True,True,False
19.5333138,True,True,False
19.5666471,True,True,False
19.5999804,True,True,False
19.6333137,True,True,False
19.666647,True,True,False
19.6999803,True,True,False
19.7333136,True,True,False
19.7666469,True,True,False
19.7999802,True,True,False
19.8333135,True,True,False
19.8666468,True,True,False
19.8999801,True,True,False
19.9333134,True,True,False
19.9666467,True,True,False
19.99998,True,True,False
20.0333133,True,True,False
20.0666466,True,True,False
20.0999799,True,True,False
20.1333132,True,True,False
20.1666465,True,True,False
20.1999798,True,True,False
20.2333131,True,True,False
20.2666464,True,True,False
20.2999797,True,True,False
20.333313,True,True,False
20.3666463,True,True,False
20.3999796,True,True,False
20.4333129,True,True,False
20.4666462,True,True,False
20.4999795,True,True,False
20.5333128,True,True,False
20.5666461,True,True,False
20.5999794,True,True,False
20.6333127,True,True,False
20.666646,True,True,False
20.6999793,True,True,False
20.7333126,True,True,False
20.7666459,True,True,False
20.7999792,True,True,False
20.8333125,True,True,False
20.8666458,True,True,False
20.8999791,True,True,False
20.9333124,True,True,False
20.9666457,True,True,False
20.999979,True,True,False
21.0333123,True,True,False
21.0666456,True,True,False
21.0999789,True,True,False
21.1333122,True,True,False
21.1666455,True,True,False
21.1999788,True,True,False
21.2333121,True,True,False
21.2666454,True,True,False
21.2999787,True,True,False
21.333312,True,True,False
21.3666453,True,True,False
21.3999786,True,True,False
21.4333119,True,True,False
21.4666452,True,True,False
21.4999785,True,True,False
21.5333118,True,True,False
21.5666451,True,True,False
21.5999784,True,True,False
21.6333117,True,True,False
21.666645,True,True,False
21.6999783,True,True,False
21.7333116,True,True,False
21.7666449,True,True,False
21.7999782,True,True,False
21.8333115,True,True,False
21.8666448,True,True,False
21.8999781,True,True,False
21.9333114,True,True,False
21.9666447,True,True,False
21.999978,True,True,False
22.0333113,True,True,False
22.0666446,True,True,False
22.0999779,True,True,False
22.1333112,True,True,False
22.1666445,True,True,False
22.1999778,True,True,False
22.2333111,True,True,False
22.2666444,True,True,False
22.2999777,True,True,False
22.333311,True,True,False
22.3666443,True,True,False
22.3999776,True,True,False
22.4333109,True,True,False
22.4666442,True,True,False
22.4999775,True,True,False
22.5333108,True,True,False
22.5666441,True,True,False
22.5999774,True,True,False
22.6333107,True,True,False
22.666644,True,True,False
22.6999773,True,True,False
22.7333106,True,True,False
22.7666439,True,True,False
22.7999772,True,True,False
22.8333105,True,True,False
22.8666438,True,True,False
22.8999771,True,True,False
22.9333104,True,True,False
22.9666437,True,True,False
22.999977,True,True,False
23.0333103,True,True,False
23.0666436,True,True,False
23.0999769,True,True,False
23.1333102,True,True,False
23.1666435,True,True,False
23.1999768,True,True,False
23.2333101,True,True,False
23.2666434,True,True,False
23.2999767,True,True,False
23.33331,True,True,False
23.3666433,True,True,False
23.3999766,True,True,False
23.4333099,True,True,False
23.4666432,True,True,False
23.4999765,True,True,False
23.5333098,True,True,False
23.5666431,True,True,False
23.5999764,True,True,False
23.6333097,True,True,False
23.666643,True,True,False
23.6999763,True,True,False
23.7333096,True,True,False
23.7666429,True,True,False
23.7999762,True,True,False
23.8333095,True,True,False
23.8666428,True,True,False
23.8999761,True,True,False
23.9333094,True,True,False
23.9666427,True,True,False
23.999976,True,True,False
24.0333093,True,True,False
24.0666426,True,True,False
24.0999759,True,True,False
24.1333092,True,True,False
24.1666425,True,True,False
24.1999758,True,True,False
24.2333091,True,True,False
24.2666424,True,True,False
24.2999757,True,True,False
24.333309,True,True,False
24.3666423,True,True,False
24.3999756,True,True,False
24.4333089,True,True,False
24.4666422,True,True,False
24.4999755,True,True,False
24.5333088,True,True,False
24.5666421,True,True,False
24.5999754,True,True,False
24.6333087,True,True,False
24.666642,True,True,False
24.6999753,True,True,False
24.7333086,True,True,False
24.7666419,True,True,False
24.7999752,True,True,False
24.8333085,True,True,False
24.8666418,True,True,False
24.8999751,True,True,False
24.9333084,True,True,False
24.9666417,True,True,False
24.999975,True,True,False
25.0333083,True,True,False
25.0666416,True,True,False
25.0999749,True,True,False
25.1333082,True,True,False
25.1666415,True,True,False
25.1999748,True,True,False
25.2333081,True,True,False
25.2666414,True,True,False
25.2999747,True,True,False
25.333308,True,True,False
25.3666413,True,True,False
25.3999746,True,True,False
25.4333079,True,True,False
25.4666412,True,True,False
25.4999745,True,True,False
25.5333078,True,True,False
25.5666411,True,True,False
25.5999744,True,True,False
25.6333077,True,True,False
25.666641,True,True,False
25.6999743,True,True,False
25.7333076,True,True,False
25.7666409,True,True,False
25.7999742,True,True,False
25.8333075,True,True,False
25.8666408,True,True,False
25.8999741,True,True,False
25.9333074,True,True,False
25.9666407,True,True,False
25.999974,True,True,False
26.0333073,True,True,False
26.0666406,True,True,False
26.0999739,True,True,False
26.1333072,True,True,False
26.1666405,True,True,False
26.1999738,True,True,False
26.2333071,True,True,False
26.2666404,True,True,False
26.2999737,True,True,False
26.333307,True,True,False
26.3666403,True,True,False
26.3999736,True,True,False
26.4333069,True,True,False
26.4666402,True,True,False
26.4999735,True,True,False
26.5333068,True,True,False
26.5666401,True,True,False
26.5999734,True,True,False
26.6333067,True,True,False
26.66664,True,True,False
26.6999733,True,True,False
26.7333066,True,True,False
26.7666399,True,True,False
26.7999732,True,True,False
26.8333065,True,True,False
26.8666398,True,True,False
26.8999731,True,True,False
26.9333064,True,True,False
26.9666397,True,True,False
26.999973,True,True,False
27.0333063,True,True,False
27.0666396,True,True,False
27.0999729,True,True,False
27.1333062,True,True,False
27.1666395,True,True,False
27.1999728,True,True,False
27.2333061,True,True,False
27.2666394,True,True,False
27.2999727,True,True,False
27.333306,True,True,False
27.3666393,True,True,False
27.3999726,True,True,False
27.4333059,True,True,False
27.4666392,True,True,False
27.4999725,True,True,False
27.5333058,True,True,False
27.5666391,True,True,False
27.5999724,True,True,False
27.6333057,True,True,False
27.666639,True,True,False
27.6999723,True,True,False
27.7333056,True,True,False
27.7666389,True,True,False
27.7999722,True,True,False
27.8333055,True,True,False
27.8666388,True,True,False
27.8999721,True,True,False
27.9333054,True,True,False
27.9666387,True,True,False
27.999972,True,True,False
28.0333053,True,True,False
28.0666386,True,True,False
28.0999719,True,True,False
28.1333052,True,True,False
28.1666385,True,True,False
28.1999718,True,True,False
28.2333051,True,True,False
28.2666384,True,True,False
28.2999717,True,True,False
28.333305,True,True,False
28.3666383,True,True,False
28.3999716,True,True,False
28.4333049,True,True,False
28.4666382,True,True,False
28.4999715,True,True,False
28.5333048,True,True,False
28.5666381,True,True,False
28.5999714,True,True,False
28.6333047,True,True,False
28.666638,True,True,False
28.6999713,True,True,False
28.7333046,True,True,False
28.7666379,True,True,False
28.7999712,True,True,False
28.8333045,True,True,False
28.8666378,True,True,False
28.8999711,True,True,False
28.9333044,True,True,False
28.9666377,True,True,False
28.999971,True,True,False
29.0333043,True,True,False
29.0666376,True,True,False
29.0999709,True,True,False
29.1333042,True,True,False
29.1666375,True,True,False
29.1999708,True,True,False
29.2333041,True,True,False
29.2666374,True,True,False
29.2999707,True,True,False
29.333304,True,True,False
29.3666373,True,True,False
29.3999706,True,True,False
29.4333039,True,True,False
29.4666372,True,True,False
29.4999705,True,True,False
29.5333038,True,True,False
29.5666371,True,True,False
29.5999704,True,True,False
29.6333037,True,True,False
29.666637,True,True,False
29.6999703,True,True,False
29.7333036,True,True,False
29.7666369,True,True,False
29.7999702,True,True,False
29.8333035,True,True,False
29.8666368,True,True,False
29.8999701,True,True,False
29.9333034,True,True,False
29.9666367,True,True,False
29.99997,True,True,False
30.0333033,True,True,False
30.0666366,True,True,False
30.0999699,True,True,False
30.1333032,True,True,False
30.1666365,True,True,False
30.1999698,True,True,False
30.2333031,True,True,False
30.2666364,True,True,False
30.2999697,True,True,False
30.333303,True,True,False
30.3666363,True,True,False
30.3999696,True,True,False
30.4333029,True,True,False
30.4666362,True,True,False
30.4999695,True,True,False
30.5333028,True,True,False
30.5666361,True,True,False
30.5999694,True,True,False
30.6333027,True,True,False
30.666636,True,True,False
30.6999693,True,True,False
30.7333026,True,True,False
30.7666359,True,True,False
30.7999692,True,True,False
30.8333025,True,True,False
30.8666358,True,True,False
30.8999691,True,True,False
30.9333024,True,True,False
30.9666357,True,True,False
30.999969,True,True,False
31.0333023,True,True,False
31.0666356,True,True,False
31.0999689,True,True,False
31.1333022,True,True,False
31.1666355,True,True,False
31.1999688,True,True,False
31.2333021,True,True,False
31.2666354,True,True,False
31.2999687,True,True,False
31.333302,True,True,False
31.3666353,True,True,False
31.3999686,True,True,False
31.4333019,True,True,False
31.4666352,True,True,False
31.4999685,True,True,False
31.5333018,True,True,False
31.5666351,True,True,False
31.5999684,True,True,False
31.6333017,True,True,False
31.666635,True,True,False
31.6999683,True,True,False
31.7333016,True,True,False
31.7666349,True,True,False
31.7999682,True,True,False
31.8333015,True,True,False
31.8666348,True,True,False
31.8999681,True,True,False
31.9333014,True,True,False
31.9666347,True,True,False
31.999968,True,True,False
32.0333013,True,True,False
32.0666346,True,True,False
32.0999679,True,True,False
32.1333012,True,True,False
32.1666345,True,True,False
32.1999678,True,True,False
32.2333011,True,True,False
32.2666344,True,True,False
32.2999677,True,True,False
32.333301,True,True,False
32.3666343,True,True,False
32.3999676,True,True,False
32.4333009,True,True,False
32.4666342,True,True,False
32.4999675,True,True,False
32.5333008,True,True,False
32.5666341,True,True,False
32.5999674,True,True,False
32.6333007,True,True,False
32.666633999999995,True,True,False
32.6999673,True,True,False
32.7333006,True,True,False
32.766633899999995,True,True,False
32.7999672,True,True,False
32.8333005,True,True,False
32.866633799999995,True,True,False
32.8999671,True,True,False
32.9333004,True,True,False
32.9666337,True,True,False
32.999967,True,True,False
33.0333003,True,True,False
33.0666336,True,True,False
33.0999669,True,True,False
33.1333002,True,True,False
33.1666335,True,True,False
33.1999668,True,True,False
33.2333001,True,True,False
33.2666334,True,True,False
33.2999667,True,True,False
33.3333,True,True,False
33.3666333,True,True,False
33.3999666,True,True,False
33.4332999,True,True,False
33.4666332,True,True,False
33.4999665,True,True,False
33.5332998,True,True,False
33.5666331,True,True,False
33.5999664,True,True,False
33.633299699999995,True,True,False
33.666633,True,True,False
33.6999663,True,True,False
33.733299599999995,True,True,False
33.7666329,True,True,False
33.7999662,True,True,False
33.833299499999995,True,True,False
33.8666328,True,True,False
33.8999661,True,True,False
33.9332994,True,True,False
33.9666327,True,True,False
33.999966,True,True,False
34.0332993,True,True,False
34.0666326,True,True,False
34.0999659,True,True,False
34.1332992,True,True,False
34.1666325,True,True,False
34.1999658,True,True,False
34.2332991,True,True,False
34.2666324,True,True,False
34.2999657,True,True,False
34.333299,True,True,False
34.3666323,True,True,False
34.3999656,True,True,False
34.4332989,True,True,False
34.4666322,True,True,False
34.499965499999995,True,True,False
34.5332988,True,True,False
34.5666321,True,True,False
34.599965399999995,True,True,False
34.6332987,True,True,False
34.666632,True,True,False
34.699965299999995,True,True,False
34.7332986,True,True,False
34.7666319,True,True,False
34.799965199999995,True,True,False
34.8332985,True,True,False
34.8666318,True,True,False
34.8999651,True,True,False
34.9332984,True,True,False
34.9666317,True,True,False
34.999965,True,True,False
35.0332983,True,True,False
35.0666316,True,True,False
35.0999649,True,True,False
35.1332982,True,True,False
35.1666315,True,True,False
35.1999648,True,True,False
35.2332981,True,True,False
35.2666314,True,True,False
35.2999647,True,True,False
35.333298,True,True,False
35.3666313,True,True,False
35.3999646,True,True,False
35.4332979,True,True,False
35.466631199999995,True,True,False
35.4999645,True,True,False
35.5332978,True,True,False
35.566631099999995,True,True,False
35.5999644,True,True,False
35.6332977,True,True,False
35.666630999999995,True,True,False
35.6999643,True,True,False
35.7332976,True,True,False
35.7666309,True,True,False
35.7999642,True,True,False
35.8332975,True,True,False
35.8666308,True,True,False
35.8999641,True,True,False
35.9332974,True,True,False
35.9666307,True,True,False
35.999964,True,True,False
36.0332973,True,True,False
36.0666306,True,True,False
36.0999639,True,True,False
36.1332972,True,True,False
36.1666305,True,True,False
36.1999638,True,True,False
36.2332971,True,True,False
36.2666304,True,True,False
36.2999637,True,True,False
36.333297,True,True,False
36.3666303,True,True,False
36.3999636,True,True,False
36.4332969,True,True,False
36.4666302,True,True,False
36.4999635,True,True,False
36.5332968,True,True,False
36.5666301,True,True,False
36.5999634,True,True,False
36.6332967,True,True,False
36.66663,True,True,False
36.6999633,True,True,False
36.7332966,True,True,False
36.7666299,True,True,False
36.7999632,True,True,False
36.8332965,True,True,False
36.8666298,True,True,False
36.8999631,True,True,False
36.9332964,True,True,False
36.9666297,True,True,False
36.999963,True,True,False
37.0332963,True,True,False
37.0666296,True,True,False
37.0999629,True,True,False
37.1332962,True,True,False
37.1666295,True,True,False
37.1999628,True,True,False
37.2332961,True,True,False
37.2666294,True,True,False
37.2999627,True,True,False
37.333296,True,True,False
37.3666293,True,True,False
37.3999626,True,True,False
37.4332959,True,True,False
37.4666292,True,True,False
37.4999625,True,True,False
37.5332958,True,True,False
37.5666291,True,True,False
37.5999624,True,True,False
37.6332957,True,True,False
37.666629,True,True,False
37.6999623,True,True,False
37.7332956,True,True,False
37.7666289,True,True,False
37.7999622,True,True,False
37.8332955,True,True,False
37.8666288,True,True,False
37.8999621,True,True,False
37.9332954,True,True,False
37.9666287,True,True,False
37.999962,True,True,False
38.0332953,True,True,False
38.0666286,True,True,False
38.0999619,True,True,False
38.1332952,True,True,False
38.1666285,True,True,False
38.1999618,True,True,False
38.2332951,True,True,False
38.2666284,True,True,False
38.2999617,True,True,False
38.333295,True,True,False
38.3666283,True,True,False
38.3999616,True,True,False
38.4332949,True,True,False
38.4666282,True,True,False
38.4999615,True,True,False
