window_index,time_s,selected_branch,selection_reason,baseline_bpm,tracked_bpm,baseline_score,tracked_score,baseline_generated,tracked_generated,tracking_eligible,minimum_tracked_fraction,second_largest_tracked_fraction,maximum_reset_fraction,baseline_motion_overlap,tracked_motion_overlap
0,2.999997,none,no_qualified_branch,,,0.0,0.0,False,False,False,0.9722222222222222,0.9944444444444445,0.005555555555555556,0.0,0.0
1,3.999996,none,no_qualified_branch,,,0.0,0.0,False,False,False,0.9777777777777777,1.0,0.0,0.0,0.0
2,4.999995,tracked,baseline_unavailable,187.0,50.0,0.6114618851703412,0.2963306712374034,False,True,True,0.9722222222222222,1.0,0.0,0.0,0.0
3,5.999994,baseline,tracking_quality_fallback,184.0,,0.3556877181285815,0.23758889209915596,True,False,False,0.9666666666666667,0.9944444444444445,0.0,0.0,0.0
4,6.999993,none,no_qualified_branch,,,0.253532472438792,0.5691653885629393,False,False,False,0.9611111111111111,0.9944444444444445,0.0,0.0,0.0
5,7.999992,tracked,baseline_unavailable,,180.0,0.33468860086164964,0.4753192483906551,False,True,True,0.95,0.9944444444444445,0.0,0.0,0.0
6,8.999991,tracked,baseline_unavailable,,180.0,0.34612386901987935,0.39107538343500337,False,True,True,0.9388888888888889,0.9944444444444445,0.0,0.0,0.0
7,9.99999,tracked,stronger_qualified_evidence,181.0,181.0,0.3010403437593956,0.4562832961423195,True,True,True,0.9333333333333333,0.9944444444444445,0.0,0.0,0.0
8,10.999989,tracked,stronger_qualified_evidence,182.0,181.0,0.2283092443350202,0.2897209022202048,True,True,True,0.9333333333333333,0.9944444444444445,0.0,0.9955286277638924,0.9764525782304845
9,11.999988,baseline,baseline_evidence_retained,182.0,182.0,0.23746185897862704,0.24243472951883754,True,True,True,0.9388888888888889,1.0,0.0,0.9962470765331732,0.993734327087802
10,12.999986999999999,baseline,baseline_evidence_retained,183.0,183.0,0.24834156503508065,0.24777276112738716,True,True,True,0.9388888888888889,1.0,0.0,1.0,0.9972656996179771
11,13.999986,baseline,tracking_quality_fallback,184.0,,0.27624536028044094,0.23706522710181457,True,False,False,0.95,1.0,0.0,0.9787428195892675,0.0020666264744926056
12,14.999984999999999,baseline,baseline_evidence_retained,184.0,183.0,0.32947264889960576,0.26746226268803974,True,True,True,0.9611111111111111,1.0,0.0,0.9833666258645096,0.9661587859153153
13,15.999984,baseline,baseline_evidence_retained,183.0,183.0,0.4121022181761013,0.28235548122234216,True,True,True,0.9666666666666667,1.0,0.0,0.0,0.0
14,16.999983,baseline,baseline_evidence_retained,182.0,183.0,0.38491025972465304,0.30194505521296433,True,True,True,0.9722222222222222,1.0,0.0,0.0,0.0
15,17.999982,baseline,tracking_quality_fallback,182.0,,0.4209477923116678,0.27568951006591946,True,False,False,0.9833333333333333,1.0,0.0,0.0,0.0
16,18.999981,baseline,tracking_quality_fallback,181.0,,0.3973529102773078,0.2209631782933703,True,False,False,0.9944444444444445,1.0,0.0,0.0,0.0
17,19.99998,baseline,baseline_evidence_retained,180.0,178.0,0.24858022434405938,0.2172194359472589,True,True,True,0.9944444444444445,0.9944444444444445,0.0,0.0,0.0
18,20.999979,tracked,baseline_unavailable,,181.0,0.28944586144455187,0.2892408248055006,False,True,True,0.9888888888888889,1.0,0.0,0.0,0.0
19,21.999978,none,no_qualified_branch,181.0,,0.24296531571351634,0.3252855559483046,False,False,False,0.9888888888888889,1.0,0.0,0.0,0.0
20,22.999976999999998,none,no_qualified_branch,,,0.3328180308547734,0.22446534150443667,False,False,False,0.9888888888888889,1.0,0.0,0.0,0.0
21,23.999976,tracked,baseline_unavailable,182.0,103.0,0.32291811398877424,0.4124928671485807,False,True,True,0.9888888888888889,1.0,0.0,0.0,0.0
22,24.999975,tracked,baseline_unavailable,,93.0,0.25046435087246016,0.5588338647672872,False,True,True,0.9888888888888889,1.0,0.0,0.0,0.0
23,25.999973999999998,baseline,tracking_quality_fallback,184.0,,0.3116449505916647,0.24283701509508804,True,False,False,0.9944444444444445,1.0,0.0,0.9913556993660763,0.4761248383452161
24,26.999972999999997,baseline,tracking_quality_fallback,185.0,,0.3528087698890062,0.45892498345081917,True,False,False,0.9944444444444445,1.0,0.0,0.9895506993690358,0.9540906455514536
25,27.999972,baseline,baseline_evidence_retained,186.0,184.0,0.3922854879605897,0.3835685621838919,True,True,True,0.9944444444444445,1.0,0.0,0.9895637963285409,0.9836965707256781
26,28.999971,baseline,baseline_evidence_retained,186.0,184.0,0.3919581091762583,0.4185581935878242,True,True,True,0.9944444444444445,1.0,0.0,0.991336365317272,0.9948067304998345
27,29.999969999999998,tracked,stronger_qualified_evidence,185.0,185.0,0.37162548090492553,0.534431840740398,True,True,True,0.9944444444444445,1.0,0.0,1.0,0.9977055906988405
28,30.999969,baseline,baseline_evidence_retained,186.0,185.0,0.5279704929300509,0.5165821369748661,True,True,True,0.9944444444444445,1.0,0.0,0.9990392887234325,0.9925741214071899
29,31.999968,baseline,baseline_evidence_retained,186.0,187.0,0.5445715728575714,0.5124857068336317,True,True,True,0.9944444444444445,1.0,0.0,0.998443421798839,0.9994787634006107
30,32.999967,baseline,baseline_evidence_retained,187.0,187.0,0.5516531338018271,0.39633207199844595,True,True,True,1.0,1.0,0.0,0.997209134092362,0.9972183278262345
31,33.999966,tracked,stronger_qualified_evidence,186.0,186.0,0.3492269196892597,0.5541991435111222,True,True,True,0.9944444444444445,1.0,0.0,1.0,0.9995548018474448
32,34.999964999999996,baseline,baseline_evidence_retained,185.0,185.0,0.5131384124641695,0.42735500079052263,True,True,True,0.9944444444444445,1.0,0.0,0.9995739238453116,0.9905641527253587
33,35.999964,baseline,baseline_evidence_retained,184.0,185.0,0.524891966422806,0.4059567697991752,True,True,True,0.9944444444444445,1.0,0.0,1.0,0.9979114706431848
34,36.999963,baseline,baseline_evidence_retained,183.0,184.0,0.5472154903130361,0.42536980109965983,True,True,True,0.9944444444444445,1.0,0.0,0.9887565607239757,0.9972193707144487
35,37.999962,baseline,baseline_evidence_retained,184.0,185.0,0.5585221772765236,0.35843022527430035,True,True,True,0.9888888888888889,1.0,0.0,0.9952010844868143,0.9985594695922819
36,38.999961,baseline,baseline_evidence_retained,185.0,185.0,0.3414449561613709,0.32130793541946695,True,True,True,0.9777777777777777,1.0,0.0,0.9970484178404521,1.0
37,39.99996,tracked,stronger_qualified_evidence,184.0,184.0,0.3134539645960986,0.5236652001864524,True,True,True,0.9777777777777777,1.0,0.0,0.9977194421401542,0.9981873091106535
38,40.999959,baseline,baseline_evidence_retained,183.0,183.0,0.5195422934814874,0.5323299075356065,True,True,True,0.9777777777777777,1.0,0.0,0.9980770412071008,0.9945933187601289
39,41.999958,baseline,baseline_evidence_retained,184.0,184.0,0.5458289158452561,0.5275420249437774,True,True,True,0.9777777777777777,1.0,0.0,0.9982742522593967,0.9986711841583835
40,42.999956999999995,baseline,baseline_evidence_retained,184.0,185.0,0.5358093100340167,0.5127706366952761,True,True,True,0.9666666666666667,1.0,0.0,1.0,0.9851314577118038
41,43.999956,baseline,baseline_evidence_retained,185.0,185.0,0.5024762983310973,0.2978839923752458,True,True,True,0.9666666666666667,1.0,0.0,0.9987271301945135,0.9920016933421231
42,44.999955,baseline,baseline_evidence_retained,184.0,185.0,0.50075895038234,0.496145062631515,True,True,True,0.9722222222222222,1.0,0.0,1.0,0.991134932214573
43,45.999953999999995,baseline,baseline_evidence_retained,184.0,184.0,0.4079748049592747,0.3031716619206138,True,True,True,0.9722222222222222,1.0,0.0,0.9979559323132955,0.9893854989960148
44,46.999953,tracked,stronger_qualified_evidence,185.0,185.0,0.4244514017268372,0.5102278367588473,True,True,True,0.9722222222222222,1.0,0.0,0.996232705015479,0.9527093078540863
45,47.999952,baseline,baseline_evidence_retained,186.0,185.0,0.5554410812405373,0.4623243502051258,True,True,True,0.9666666666666667,1.0,0.0,0.9992194164822178,0.9914307880876364
46,48.999950999999996,baseline,baseline_evidence_retained,187.0,186.0,0.5657479960274002,0.34076002997545674,True,True,True,0.9777777777777777,1.0,0.0,0.9956393396499612,0.97155188031229
47,49.99995,baseline,baseline_evidence_retained,187.0,187.0,0.5603465163169784,0.3858579354485931,True,True,True,0.9722222222222222,1.0,0.0,0.9961241743701285,0.9848037206048714
48,50.999949,baseline,baseline_evidence_retained,186.0,186.0,0.38789189748699415,0.33617260921586367,True,True,True,0.9666666666666667,1.0,0.0,0.994148523030556,0.9722119453449346
49,51.999947999999996,baseline,baseline_evidence_retained,185.0,185.0,0.5327112117210219,0.40080653029373253,True,True,True,0.9722222222222222,1.0,0.0,0.9969802646031097,0.9816486023425047
50,52.999947,baseline,baseline_evidence_retained,183.0,184.0,0.5365968997249658,0.3862042209143748,True,True,True,0.9666666666666667,1.0,0.0,0.9907754760334002,0.9950084609763201
51,53.999945999999994,baseline,baseline_evidence_retained,183.0,183.0,0.5294894570475788,0.38035833684318776,True,True,True,0.9722222222222222,1.0,0.0,1.0,0.9712059175730917
52,54.999945,baseline,baseline_evidence_retained,184.0,183.0,0.5175036560607125,0.3893430315622161,True,True,True,0.9722222222222222,1.0,0.0,0.9978609135120464,0.9991966520686973
53,55.999944,baseline,baseline_evidence_retained,184.0,183.0,0.5215400795515258,0.47794823387571694,True,True,True,0.9777777777777777,1.0,0.0,0.9987483758454283,0.9921762381460899
54,56.999942999999995,baseline,tracking_quality_fallback,184.0,,0.5323023899893189,0.10426105845152397,True,False,False,0.9777777777777777,1.0,0.0,0.9983190106974102,0.004544331629601799
55,57.999942,none,no_qualified_branch,,,0.0,0.0,False,False,False,0.9777777777777777,1.0,0.0,0.0,0.0
56,58.999941,none,no_qualified_branch,,,0.0,0.0,False,False,False,0.9722222222222222,1.0,0.0,0.0,0.0
