time_s,baseline/forehead_0/pos,baseline/forehead_0/chrom,tracked/forehead_0/pos,tracked/forehead_0/chrom,forehead_0/observed,forehead_0/interpolated,forehead_0/quality,forehead_0/tracking_source,baseline/forehead_1/pos,baseline/forehead_1/chrom,tracked/forehead_1/pos,tracked/forehead_1/chrom,forehead_1/observed,forehead_1/interpolated,forehead_1/quality,forehead_1/tracking_source,baseline/forehead_2/pos,baseline/forehead_2/chrom,tracked/forehead_2/pos,tracked/forehead_2/chrom,forehead_2/observed,forehead_2/interpolated,forehead_2/quality,forehead_2/tracking_source,baseline/forehead_3/pos,baseline/forehead_3/chrom,tracked/forehead_3/pos,tracked/forehead_3/chrom,forehead_3/observed,forehead_3/interpolated,forehead_3/quality,forehead_3/tracking_source,baseline/left_cheek_0/pos,baseline/left_cheek_0/chrom,tracked/left_cheek_0/pos,tracked/left_cheek_0/chrom,left_cheek_0/observed,left_cheek_0/interpolated,left_cheek_0/quality,left_cheek_0/tracking_source,baseline/left_cheek_1/pos,baseline/left_cheek_1/chrom,tracked/left_cheek_1/pos,tracked/left_cheek_1/chrom,left_cheek_1/observed,left_cheek_1/interpolated,left_cheek_1/quality,left_cheek_1/tracking_source,baseline/left_cheek_2/pos,baseline/left_cheek_2/chrom,tracked/left_cheek_2/pos,tracked/left_cheek_2/chrom,left_cheek_2/observed,left_cheek_2/interpolated,left_cheek_2/quality,left_cheek_2/tracking_source,baseline/left_cheek_3/pos,baseline/left_cheek_3/chrom,tracked/left_cheek_3/pos,tracked/left_cheek_3/chrom,left_cheek_3/observed,left_cheek_3/interpolated,left_cheek_3/quality,left_cheek_3/tracking_source,baseline/right_cheek_0/pos,baseline/right_cheek_0/chrom,tracked/right_cheek_0/pos,tracked/right_cheek_0/chrom,right_cheek_0/observed,right_cheek_0/interpolated,right_cheek_0/quality,right_cheek_0/tracking_source,baseline/right_cheek_1/pos,baseline/right_cheek_1/chrom,tracked/right_cheek_1/pos,tracked/right_cheek_1/chrom,right_cheek_1/observed,right_cheek_1/interpolated,right_cheek_1/quality,right_cheek_1/tracking_source,baseline/right_cheek_2/pos,baseline/right_cheek_2/chrom,tracked/right_cheek_2/pos,tracked/right_cheek_2/chrom,right_cheek_2/observed,right_cheek_2/interpolated,right_cheek_2/quality,right_cheek_2/tracking_source,baseline/right_cheek_3/pos,baseline/right_cheek_3/chrom,tracked/right_cheek_3/pos,tracked/right_cheek_3/chrom,right_cheek_3/observed,right_cheek_3/interpolated,right_cheek_3/quality,right_cheek_3/tracking_source
0.0,,,,,True,False,0.999999984018804,baseline_reset,,,,,True,False,1.0,baseline_reset,,,,,True,False,0.9999999713817797,baseline_reset,,,,,True,False,1.0,baseline_reset,,,,,True,False,1.0,baseline_reset,,,,,True,False,1.0,baseline_reset,,,,,True,False,1.0,baseline_reset,,,,,True,False,1.0,baseline_reset,,,,,True,False,1.0,baseline_reset,,,,,True,False,1.0,baseline_reset,,,,,True,False,1.0,baseline_reset,,,,,True,False,1.0,baseline_reset
0.0333332999999999,,,,,True,False,0.999999997060273,tracked_ratio,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,tracked_ratio,,,,,True,False,0.999999959318788,baseline_ratio_fallback,,,,,True,False,1.0,tracked_ratio,,,,,True,False,0.99999995595259,baseline_ratio_fallback,,,,,True,False,1.0,tracked_ratio,,,,,True,False,0.9999999667256414,baseline_ratio_fallback,,,,,True,False,0.9999999874957202,baseline_ratio_fallback,,,,,True,False,0.9999999839888456,baseline_ratio_fallback,,,,,True,False,0.9999999912309284,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback
0.0666665999999999,,,,,True,False,1.0,tracked_ratio,,,,,True,False,0.9999999633691056,baseline_ratio_fallback,,,,,True,False,0.9999999991536086,tracked_ratio,,,,,True,False,1.0,tracked_ratio,,,,,True,False,0.9999999582001724,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,tracked_ratio,,,,,True,False,0.9999999588319124,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback
0.0999998999999999,,,,,True,False,1.0,tracked_ratio,,,,,True,False,1.0,tracked_ratio,,,,,True,False,1.0,tracked_ratio,,,,,True,False,0.9999999714084992,tracked_ratio,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999830366048,tracked_ratio,,,,,True,False,0.9999999802724944,tracked_ratio,,,,,True,False,0.999999972990125,tracked_ratio,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.999999961949486,baseline_ratio_fallback,,,,,True,False,0.9999999765724632,baseline_ratio_fallback
0.1333331999999999,,,,,True,False,0.9999999678031686,tracked_ratio,,,,,True,False,0.9999999588539004,tracked_ratio,,,,,True,False,0.9999999649487944,tracked_ratio,,,,,True,False,1.0,tracked_ratio,,,,,True,False,0.99999998505899,baseline_ratio_fallback,,,,,True,False,1.0,tracked_ratio,,,,,True,False,1.0,tracked_ratio,,,,,True,False,1.0,tracked_ratio,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.999999983845533,baseline_ratio_fallback,,,,,True,False,0.9999999822812964,baseline_ratio_fallback
0.1666665,,,,,True,False,1.0,tracked_ratio,,,,,True,False,0.9999999742278394,baseline_ratio_fallback,,,,,True,False,1.0,tracked_ratio,,,,,True,False,0.9999999574610732,tracked_ratio,,,,,True,False,0.9999999660100594,baseline_ratio_fallback,,,,,True,False,0.9999999686242302,tracked_ratio,,,,,True,False,0.9999999677801376,tracked_ratio,,,,,True,False,0.9999999747718687,tracked_ratio,,,,,True,False,0.9999999451934956,tracked_ratio,,,,,True,False,0.9999999611991156,baseline_ratio_fallback,,,,,True,False,1.0,tracked_ratio,,,,,True,False,0.9999999945989438,baseline_ratio_fallback
0.1999997999999999,,,,,True,False,0.9999999770459864,tracked_ratio,,,,,True,False,0.9999999916147068,tracked_ratio,,,,,True,False,1.0,tracked_ratio,,,,,True,False,1.0,tracked_ratio,,,,,True,False,0.9999999877843933,baseline_ratio_fallback,,,,,True,False,1.0,tracked_ratio,,,,,True,False,0.9999999690918348,baseline_ratio_fallback,,,,,True,False,1.0,tracked_ratio,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999942195904,baseline_ratio_fallback,,,,,True,False,0.9999999848460372,baseline_ratio_fallback,,,,,True,False,0.9999999939533678,baseline_ratio_fallback
0.2333331,,,,,True,False,1.0,tracked_ratio,,,,,True,False,0.9999999928344148,tracked_ratio,,,,,True,False,1.0,tracked_ratio,,,,,True,False,1.0,tracked_ratio,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,tracked_ratio,,,,,True,False,0.9999999866247592,tracked_ratio,,,,,True,False,1.0,tracked_ratio,,,,,True,False,1.0,tracked_ratio,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback
0.2666663999999999,,,,,True,False,1.0,tracked_ratio,,,,,True,False,0.999999995189616,tracked_ratio,,,,,True,False,1.0,tracked_ratio,,,,,True,False,0.9999999680969054,baseline_ratio_fallback,,,,,True,False,0.9999999593149348,baseline_ratio_fallback,,,,,True,False,0.9999999801177926,tracked_ratio,,,,,True,False,0.9999999648195236,baseline_ratio_fallback,,,,,True,False,1.0,tracked_ratio,,,,,True,False,0.9999999849737524,tracked_ratio,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999699902984,tracked_ratio,,,,,True,False,0.9999999881143836,baseline_ratio_fallback
0.2999997,,,,,True,False,0.9999999656489716,tracked_ratio,,,,,True,False,0.9999999612381556,tracked_ratio,,,,,True,False,1.0,tracked_ratio,,,,,True,False,1.0,tracked_ratio,,,,,True,False,0.9999999725727844,baseline_ratio_fallback,,,,,True,False,0.9999999844313118,tracked_ratio,,,,,True,False,0.9999999699467916,tracked_ratio,,,,,True,False,1.0,tracked_ratio,,,,,True,False,0.9999999466627328,tracked_ratio,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,tracked_ratio,,,,,True,False,0.9999999656185692,baseline_ratio_fallback
