frame,time_s,source,rgb_valid,r,g,b,motion_x,motion_y,face_x0,face_y0,face_x1,face_y1,roi_status,roi_valid_regions,forehead_r,forehead_g,forehead_b,forehead_valid,forehead_quality,forehead_valid_pixel_fraction,forehead_visible_fraction,forehead_pixel_count,forehead_valid_pixels,forehead_brightness,forehead_laplacian_var,forehead_status,forehead_rgb_aggregation,left_cheek_r,left_cheek_g,left_cheek_b,left_cheek_valid,left_cheek_quality,left_cheek_valid_pixel_fraction,left_cheek_visible_fraction,left_cheek_pixel_count,left_cheek_valid_pixels,left_cheek_brightness,left_cheek_laplacian_var,left_cheek_status,left_cheek_rgb_aggregation,right_cheek_r,right_cheek_g,right_cheek_b,right_cheek_valid,right_cheek_quality,right_cheek_valid_pixel_fraction,right_cheek_visible_fraction,right_cheek_pixel_count,right_cheek_valid_pixels,right_cheek_brightness,right_cheek_laplacian_var,right_cheek_status,right_cheek_rgb_aggregation,face_detected,flow_available,bridge_age_frames,baseline_forehead_r,baseline_forehead_g,baseline_forehead_b,forehead_pixel_source,forehead_pixel_tracks,forehead_pixel_seeds,forehead_pixel_screen_rejected,forehead_pixel_color_rejected,forehead_pixel_fb_rejected,forehead_pixel_geometry_rejected,forehead_pixel_fb_error_median,forehead_pixel_reset,forehead_pixel_log_delta_r,forehead_pixel_log_delta_g,forehead_pixel_log_delta_b,baseline_left_cheek_r,baseline_left_cheek_g,baseline_left_cheek_b,left_cheek_pixel_source,left_cheek_pixel_tracks,left_cheek_pixel_seeds,left_cheek_pixel_screen_rejected,left_cheek_pixel_color_rejected,left_cheek_pixel_fb_rejected,left_cheek_pixel_geometry_rejected,left_cheek_pixel_fb_error_median,left_cheek_pixel_reset,left_cheek_pixel_log_delta_r,left_cheek_pixel_log_delta_g,left_cheek_pixel_log_delta_b,baseline_right_cheek_r,baseline_right_cheek_g,baseline_right_cheek_b,right_cheek_pixel_source,right_cheek_pixel_tracks,right_cheek_pixel_seeds,right_cheek_pixel_screen_rejected,right_cheek_pixel_color_rejected,right_cheek_pixel_fb_rejected,right_cheek_pixel_geometry_rejected,right_cheek_pixel_fb_error_median,right_cheek_pixel_reset,right_cheek_pixel_log_delta_r,right_cheek_pixel_log_delta_g,right_cheek_pixel_log_delta_b,baseline_r,baseline_g,baseline_b,pixel_mode,pixel_rgb_kind,unanchored_forehead_r,unanchored_forehead_g,unanchored_forehead_b,forehead_unanchored_pixel_source,forehead_anchor_correction_log,unanchored_left_cheek_r,unanchored_left_cheek_g,unanchored_left_cheek_b,left_cheek_unanchored_pixel_source,left_cheek_anchor_correction_log,unanchored_right_cheek_r,unanchored_right_cheek_g,unanchored_right_cheek_b,right_cheek_unanchored_pixel_source,right_cheek_anchor_correction_log,unanchored_r,unanchored_g,unanchored_b,anchor_hz,anchor_order
0,0.0,mesh,True,204.6959856326993,171.07778442987046,164.19713684953555,,,0.4831825035810471,0.0977524970471858,0.5824730360507965,0.3004868495464324,sampled,3,194.27945460901992,165.03740822747932,157.891737559725,True,0.9909452092765408,0.9909452092765408,1.0,10823,10725,0.6768073086908237,38.6209633986112,sampled,trimmed_mean,207.3018966644866,171.0753433616743,164.42668410725966,True,1.0,1.0,1.0,9555,9555,0.7040649133499552,13.915759687775214,sampled,trimmed_mean,212.50660562459123,177.12060170045785,170.27298888162198,True,1.0,1.0,1.0,9555,9555,0.7331080304942489,12.765732527178066,sampled,trimmed_mean,True,False,0,194.27945460901992,165.03740822747932,157.891737559725,baseline_reset,0,0,0,0,0,0,,True,,,,207.3018966644866,171.0753433616743,164.42668410725966,baseline_reset,0,0,0,0,0,0,,True,,,,212.50660562459123,177.12060170045785,170.27298888162198,baseline_reset,0,0,0,0,0,0,,True,,,,204.6959856326993,171.07778442987046,164.19713684953555,tracking_screened,anchored_paired_relative_colour,194.27945460901992,165.03740822747932,157.891737559725,baseline_reset,0.0,207.3018966644866,171.0753433616743,164.42668410725966,baseline_reset,0.0,212.50660562459123,177.12060170045785,170.27298888162198,baseline_reset,0.0,204.6959856326993,171.07778442987046,164.19713684953555,0.15,4
1,0.0333332999999999,mesh,True,205.0939487832628,171.24733888026051,164.59926531003433,-0.0023216953984013,-0.0007974102541252,0.4823783487081527,0.09839618653059,0.5751267683506012,0.298901987671852,sampled,3,195.1036359745799,165.2388313757808,158.44984333077528,True,0.9896834935897436,0.9896834935897436,1.0,9984,9881,0.6774957044997487,32.89015481019626,sampled,trimmed_mean,207.55025792440856,171.22475014371847,164.5259159282792,True,1.0,1.0,1.0,8840,8840,0.7096650554520451,14.28553145693633,sampled,trimmed_mean,212.6279524507998,177.2784351212823,170.82203667104852,True,1.0,1.0,1.0,8840,8840,0.7286220109129624,13.331365533101492,sampled,trimmed_mean,True,True,0,194.7334598355471,165.13004427577482,157.83137254901962,tracked_ratio,33,36,1,2,0,0,0.007209129165858,False,0.0042332738011581,0.0012197255235339,0.0035285047554429,208.41247171945705,172.27714932126696,165.0079185520362,tracked_ratio,33,35,2,0,0,0,0.0090377898886799,False,0.0011973481954164,0.000872957577681,0.000603319723844,213.24575791855204,176.4881221719457,169.8424773755656,tracked_ratio,27,35,1,0,0,7,0.014571432955563,False,0.0005708629945521,0.0008907105332577,0.0032193276349496,205.4638964911854,171.2984385896625,164.2272561588738,tracking_screened,anchored_paired_relative_colour,195.10363599623767,165.2388313821417,158.4498433669964,tracked_ratio,2.5702278289089965e-10,207.55025787411557,171.22475008239277,164.5259159001468,tracked_ratio,4.6500928023260063e-10,212.6279524147408,177.27843516758023,170.82203672846973,tracked_ratio,4.5821270854168274e-10,205.093948761698,171.2473388773716,164.59926533187095,0.15,4
2,0.0666665999999999,mesh,True,204.84867762807016,171.3141249844856,164.55632965682344,-0.0024213896857367,-0.0010101204117139,0.4806397265195847,0.0972299954295158,0.574692405462265,0.297437897324562,sampled,3,194.59290242471164,165.23364100422307,158.58580155628226,True,0.9888560157790928,0.9888560157790928,1.0,10140,10027,0.6777630034420079,40.57469170872851,sampled,trimmed_mean,207.847549801178,171.41418215409513,164.9534834134521,True,1.0,1.0,1.0,9048,9048,0.7084162627208265,9.532790917299256,sampled,trimmed_mean,212.1055806583208,177.29455179513863,170.12970400073598,True,1.0,1.0,1.0,9048,9048,0.7310977527262009,13.260151082327356,sampled,trimmed_mean,True,True,0,194.4267730275458,165.25763430138352,157.93954879720803,tracked_ratio,32,36,2,2,0,0,0.0061958376318216,False,-0.0026211866547731,-3.141156611332694e-05,0.0008576860334217,208.10897790055247,172.03162983425415,165.0367403314917,tracked_ratio,30,30,0,0,0,0,0.0057559635024517,False,0.0014313583681261,0.0011057212204135,0.0025954128016001,213.46767955801104,177.13577348066298,170.25290055248618,tracked_ratio,30,30,0,0,0,0,0.0102011365815997,False,-0.0024597652115818,9.090937012401116e-05,-0.0040611802203844,205.33447682870312,171.4750125387669,164.4097298937286,tracking_screened,anchored_paired_relative_colour,194.59290260546183,165.23364105318387,158.58580188117494,tracked_ratio,2.268856172681368e-09,207.8475493871206,171.41418163196076,164.953483185258,tracked_ratio,3.893668204623117e-09,212.10558029414796,177.2945521710401,170.12970444635073,tracked_ratio,3.782027381290115e-09,204.8486774289101,171.31412495206158,164.55632983759455,0.15,4
3,0.0999998999999999,mesh,True,205.18294982029843,171.37195837114064,164.4864000218428,-0.0024454575997811,-0.0010668252905209,0.4797031652927399,0.0962871038913726,0.5728762459754944,0.2966166746616363,sampled,3,194.95418742417328,165.43782541986624,158.60450271155133,True,0.9893659312263964,0.9893659312263964,1.0,10062,9955,0.6780928958106797,32.14721840721997,sampled,trimmed_mean,208.10811537535605,171.3452529054855,165.0429043396969,True,1.0,1.0,1.0,8858,8858,0.7080591962953616,8.614891405075468,sampled,trimmed_mean,212.486546661366,177.3327967880701,169.8117930142802,True,1.0,1.0,1.0,8858,8858,0.7314585995156698,9.61232788960143,sampled,trimmed_mean,True,True,0,194.87319522912745,165.1672316384181,157.6856246076585,tracked_ratio,33,36,1,2,0,0,0.0090251099318265,False,0.0018549011877811,0.0012349695515359,0.0001179248998895,208.13501693002257,171.9033577878104,164.89193002257338,tracked_ratio,28,30,2,0,0,0,0.0060603839810937,False,0.0012528466190023,-0.0004022119147267,0.0005419468104997,214.0104401805869,177.05812641083523,169.97658013544017,tracked_ratio,30,30,0,0,0,0,0.008925977628678,False,0.0017944968925915,0.0002156977156779,-0.0018703795059016,205.6728841132457,171.37623861235457,164.18471158855735,tracking_screened,anchored_paired_relative_colour,194.9541881825732,165.4378256236867,158.60450419869846,tracked_ratio,1.022589232990782e-08,208.1081136761001,171.3452506691118,165.04290342767004,tracked_ratio,1.6357231463618636e-08,212.48654481648043,177.33279832560132,169.81179473239516,tracked_ratio,1.5903676207744476e-08,205.18294889171796,171.37195820613329,164.4864007862545,0.15,4
4,0.1333331999999999,mesh,True,204.91184306366796,171.29336203642856,164.33787721359388,-0.0023731655544704,-0.0012816250324249,0.4784634900093078,0.0943904800713062,0.5717087709903717,0.2951346772909164,sampled,3,194.4002373540994,165.31599491864907,158.34767681245216,True,0.9881733253826276,0.9881733253826276,1.0,10062,9943,0.6790790339113183,29.87870133793942,sampled,trimmed_mean,207.87907495349668,171.2644061758885,164.7030452029645,True,1.0,1.0,1.0,8944,8944,0.7076191834157635,5.857760544275297,sampled,trimmed_mean,212.45621688340773,177.29968501474806,169.96290962536503,True,1.0,1.0,1.0,8944,8944,0.7335793039040304,7.403775555169704,sampled,trimmed_mean,True,True,0,194.81646763042116,165.40175989943432,157.83519798868636,tracked_ratio,32,36,2,2,0,0,0.0015256994520314,False,-0.002845474556034,-0.0007366814082045,-0.0016205771835,207.9830911123533,171.9188093907211,164.81567915036334,tracked_ratio,30,30,0,0,0,0,0.0024612544802948,False,-0.0011012046314109,-0.0004719721670325,-0.0020613494855164,214.18096702068195,177.52207937395193,170.42146450531024,tracked_ratio,30,30,0,0,0,0,0.0023579484550282,False,-0.0001427687457018,-0.0001867228027158,0.0008895271389162,205.66017525448544,171.6142162213691,164.35744721478667,tracking_screened,anchored_paired_relative_colour,194.40023949771563,165.31599553382677,158.3476815146918,tracked_ratio,3.1894682206976974e-08,207.8790701925041,171.26439956107995,164.70304272978225,tracked_ratio,4.734742875490921e-08,212.45621054444297,177.29968933968203,169.96291413475797,tracked_ratio,4.678871797288614e-08,204.91184007822088,171.29336147819626,164.33787945974402,0.15,4
5,0.1666665,mesh,True,204.90342503916625,171.15316962617533,164.74047648830444,-0.0024554641158492,-0.0013169403981279,0.4765594714879989,0.092199208587408,0.5707113921642304,0.2934798836708069,sampled,3,194.30466205987412,165.11310186689803,159.15344384056684,True,0.988560157790927,0.988560157790927,1.0,10140,10024,0.6790739494140852,29.55879861842356,sampled,trimmed_mean,207.8404847254737,171.22085713927893,164.79971784836863,True,1.0,1.0,1.0,9048,9048,0.706934108285224,6.079963385059964,sampled,trimmed_mean,212.5651283321509,177.125549872349,170.26826777597785,True,1.0,1.0,1.0,9048,9048,0.7336985190097259,7.727404579998618,sampled,trimmed_mean,True,True,0,194.727680798005,165.28042394014963,158.12456359102245,tracked_ratio,34,36,0,2,0,0,0.0019768049241974,False,-0.0004917497559927,-0.0012280529354468,0.0050757353161647,207.4117403314917,171.7371546961326,164.79337016574587,tracked_ratio,35,35,0,0,0,0,0.0035391263663768,False,-0.0001856827652592,-0.0002543639774224,0.0005867618116481,214.38397790055248,177.3168508287293,170.5596685082873,tracked_ratio,33,35,2,0,0,0,0.003363178577274,False,0.0005124487998653,-0.0009826044228013,0.0017950322186565,205.50779967668305,171.44480982167048,164.49253408835187,tracking_screened,anchored_paired_relative_colour,194.30466672824667,165.1131033469067,159.15345565217683,tracked_ratio,7.85206826610801e-08,207.840474215326,171.22084160723878,164.79971254382238,tracked_ratio,1.0872971202827497e-07,212.56511137522727,177.12555944518814,170.26827702772874,tracked_ratio,1.1062123697232065e-07,204.9034174396,171.15316813311122,164.74048174124263,0.15,4
6,0.1999997999999999,mesh,True,204.61150817041835,171.1980190028869,164.80582996185765,-0.0027035430625632,-0.0014532253698066,0.4751466697454453,0.090240811407566,0.569349969625473,0.2930065143108368,sampled,3,194.5289202365839,165.42484158708905,159.2282095941155,True,0.9879259980525804,0.9879259980525804,1.0,10270,10146,0.6797040288676327,25.532786551931377,sampled,trimmed_mean,207.13622906710435,170.9731805245013,165.1884454437036,True,1.0,1.0,1.0,9135,9135,0.7041193122766348,5.0204545295581084,sampled,trimmed_mean,212.1693752075668,177.19603489707038,170.00083484775374,True,1.0,1.0,1.0,9135,9135,0.7344301211672407,6.561060031370059,sampled,trimmed_mean,True,True,0,194.74636610002463,165.3881497905888,158.23675782212368,tracked_ratio,33,36,1,2,0,0,0.002452254993841,False,0.0011535111593521,0.0018862664097725,0.0004697447814425,206.77986044602545,170.96429060062937,164.58571624025174,tracked_ratio,35,35,0,0,0,0,0.001915221218951,False,-0.003394241150182,-0.0014476718259553,0.0023559836064756,214.4290600629361,177.3966342864961,170.74209878232315,tracked_ratio,35,35,0,0,0,0,0.004719290882349,False,-0.0018636318855623,0.0003979066285665,-0.0015718515089829,205.31842886966209,171.24969155923807,164.52152428156617,tracking_screened,anchored_paired_relative_colour,194.52892864907935,165.4248445686295,159.22823471958125,tracked_ratio,1.6460369685342685e-07,207.1362094234848,170.97314935063682,165.18843569781086,tracked_ratio,2.13820746222182e-07,212.16933715918228,177.196052903357,170.00085081176255,tracked_ratio,2.265033592338427e-07,204.61149174391548,171.19801560754112,164.80584040971823,0.15,4
7,0.2333331,mesh,True,204.69139897346645,170.85293536552783,164.4094259098125,-0.0031896909077962,-0.0016505650348133,0.4736900877952575,0.0878270617127418,0.5686496710777283,0.2916841334104537,sampled,3,194.52931406867083,165.21954254321147,159.11486029674128,True,0.988984442941347,0.988984442941347,1.0,10349,10235,0.6806867841735207,27.55717566043671,sampled,trimmed_mean,207.16184086138384,170.39680760387216,164.47597732543363,True,1.0,1.0,1.0,9135,9135,0.7015822097727978,5.089351206017338,sampled,trimmed_mean,212.38304199034468,176.94245594949987,169.63744010726262,True,1.0,1.0,1.0,9240,9240,0.7366804235633647,6.670280441321364,sampled,trimmed_mean,True,True,0,194.83661008670168,165.6208328245207,158.24325314446207,tracked_ratio,32,36,1,3,0,0,0.0037811847869306,False,2.048696345934594e-06,-0.0012417985548269,-0.0007119790798981,206.4468463538104,170.2770556847722,163.84307018744013,tracked_ratio,34,35,1,0,0,0,0.0017618616111576,False,0.0001235764693987,-0.0033769707454943,-0.0043224279931307,214.6063311688312,177.81642316017317,170.6525974025974,tracked_ratio,34,35,1,0,0,0,0.0028848394285887,False,0.0010063742716551,-0.0014320214336963,-0.0021398445781924,205.29659586978107,171.238103889822,164.2463069114999,tracking_screened,anchored_paired_relative_colour,194.5293271801929,165.21954773075174,159.11490789548304,tracked_ratio,3.082493952583249e-07,207.16180816659852,170.3967518135913,164.47596149770803,tracked_ratio,3.759897090380306e-07,212.3829663987885,176.94248595761573,169.63746434680354,tracked_ratio,4.193554026295513e-07,204.69136724852663,170.8529285006529,164.4094445799982,0.15,4
8,0.2666663999999999,mesh,True,204.49898331412123,170.67345834066967,164.48322034198068,-0.0038226940013744,-0.0017214256856176,0.471332898736,0.0859716315567493,0.5672587335109711,0.2903936290740966,sampled,3,194.41821074988465,165.22990529084169,158.99568154124069,True,0.9889097744360902,0.9889097744360902,1.0,10640,10522,0.6807814683768244,21.73946104271666,sampled,trimmed_mean,207.093581330839,170.2217946316229,164.7835744497741,True,1.0,1.0,1.0,9434,9434,0.6998331957417268,4.228972169120681,sampled,trimmed_mean,211.9851578616401,176.5686750995444,169.6704050349273,True,1.0,1.0,1.0,9434,9434,0.7373455453158579,6.063833877839047,sampled,trimmed_mean,True,True,0,194.6714183891661,165.58778807317654,158.43953433119506,tracked_ratio,34,36,0,2,0,0,0.0031135821482166,False,-0.0005712759508292,6.273635859866315e-05,-0.0007490699413064,206.1596449390567,169.74668786433492,163.74324324324326,tracked_ratio,35,35,0,0,0,0,0.0022825025953352,False,-0.0003296343378346,-0.0010278302760128,0.0018683720449508,214.62718600953892,177.92938526762055,171.01099629040806,tracked_ratio,35,35,0,0,0,0,0.0049299411475658,False,-0.0018754720301592,-0.0021145890710591,0.0001943591646942,205.1527497792539,171.087953735044,164.39792462161546,tracking_screened,anchored_paired_relative_colour,194.4182289907272,165.22991332869222,158.9957643297677,tracked_ratio,5.313135538657222e-07,207.0935317748788,170.22170284886653,164.7835510426121,tracked_ratio,6.067701989317849e-07,211.98502136965536,176.56872062991616,169.67043814695117,tracked_ratio,7.205233137853787e-07,204.4989273784205,170.67344560249165,164.4832511731103,0.15,4
9,0.2999997,mesh,True,204.56650177865413,170.6447060744186,164.73015514629864,-0.0044481948569968,-0.0021286338567733,0.4693152046203613,0.0829015703499317,0.5655939674377441,0.2886172533035278,sampled,3,194.61897339499333,165.01085772436784,159.41511707285952,True,0.987687969924812,0.987687969924812,1.0,10640,10509,0.6826518505823381,17.66581771827752,sampled,trimmed_mean,206.76046998794715,170.270228471279,164.95386886333324,True,1.0,1.0,1.0,9523,9523,0.6975483681407036,5.156432831477257,sampled,trimmed_mean,212.32006195302188,176.65303202760896,169.82147950270314,True,1.0,1.0,1.0,9523,9523,0.7391494087585679,5.663484476744401,sampled,trimmed_mean,True,True,0,195.15483410631467,165.73552146509692,158.88559876322986,tracked_ratio,33,36,1,2,0,0,0.00443089264445,False,0.0010321249343135,-0.0013265742575533,0.0026348843834495,205.554534715842,169.32760204751278,163.41947762173513,tracked_ratio,34,35,1,0,0,0,0.0015001026913523,False,-0.001609897927354,0.0002842038605773,0.0010328608156073,215.01246882793015,178.17311983199895,171.37800236251476,tracked_ratio,33,35,2,0,0,0,0.0047145709395408,False,0.0015781594157139,0.0004777469959204,0.0008900477654887,205.2406125500289,171.0787477815362,164.5610262491599,tracking_screened,anchored_paired_relative_colour,194.61899648329836,165.01086890056527,159.41525219455158,tracked_ratio,8.585462654390984e-07,206.76040055288783,170.27008738918113,164.95383744147654,tracked_ratio,9.141143029066332e-07,212.3198316496286,176.65309595919584,169.82152016642652,tracked_ratio,1.1682828523308682e-06,204.56640956193823,170.64468408298077,164.73020326748488,0.15,4
