time_s,base,observed,interpolated
0.0,,True,False
0.03417155473671398,,True,False
0.06834310947342796,,True,False
0.10251466421014194,,True,False
0.13668621894685593,,True,False
0.17085777368356989,,True,False
0.20502932842028387,,True,False
0.23920088315699783,,True,False
0.27337243789371185,,True,False
0.3075439926304258,,True,False
0.34171554736713977,,True,False
0.37588710210385373,,True,False
0.41005865684056775,,True,False
0.4442302115772817,,True,False
0.47840176631399567,,True,False
0.5125733210507096,,True,False
0.5467448757874237,,True,False
0.5809164305241377,,True,False
0.6150879852608516,,True,False
0.6492595399975656,,True,False
0.6834310947342795,,True,False
0.7176026494709935,,True,False
0.7517742042077075,,True,False
0.7859457589444215,,True,False
0.8201173136811355,,True,False
0.8542888684178495,,True,False
0.8884604231545634,,True,False
0.9226319778912774,,True,False
0.9568035326279913,,True,False
0.9909750873647054,,True,False
1.0251466421014193,,True,False
1.0593181968381333,,True,False
1.0934897515748474,,True,False
1.1276613063115613,,True,False
1.1618328610482753,,True,False
1.1960044157849892,,True,False
1.2301759705217032,,True,False
1.264347525258417,,True,False
1.2985190799951312,,True,False
1.3326906347318452,,True,False
1.366862189468559,,True,False
1.4010337442052732,,True,False
1.435205298941987,,True,False
1.469376853678701,,True,False
1.503548408415415,,True,False
1.537719963152129,,True,False
1.571891517888843,,True,False
1.606063072625557,-1.6748600114210022,True,False
1.640234627362271,-1.4320626569167103,True,False
1.6744061820989848,-1.2161413056142454,True,False
1.708577736835699,-1.0870069072796738,True,False
1.7427492915724128,-1.0078259336115696,True,False
1.7769208463091268,-0.8894151983372094,True,False
1.811092401045841,-0.6517648632231496,True,False
1.8452639557825548,-0.26578371291630626,True,False
1.8794355105192688,0.23512800649826754,True,False
1.9136070652559827,0.7667993393773848,True,False
1.9477786199926967,1.2229069874691314,True,False
1.9819501747294108,1.5144076817125518,True,False
2.016121729466125,1.601300949761022,True,False
2.0502932842028385,1.4939076514858702,True,False
2.0844648389395526,1.2266285029163078,True,False
2.1186363936762667,0.8344270102198419,True,False
2.1528079484129807,0.35159324528780245,True,False
2.186979503149695,-0.17713907903918777,True,False
2.2211510578864084,-0.6901971120064015,True,False
2.2553226126231225,-1.1141758163215836,True,False
2.2894941673598366,-1.3812370006591794,True,False
2.3236657220965506,-1.4535969471422359,True,False
2.3578372768332643,-1.338345302656904,True,False
2.3920088315699783,-1.0787074007826214,True,False
2.4261803863066924,-0.7294116714815633,True,False
2.4603519410434065,-0.3353313285617749,True,False
2.4945234957801206,0.0766354856235535,True,False
2.528695050516834,0.49070765725646587,True,False
2.5628666052535483,0.883194820608395,True,False
2.5970381599902623,1.2070882928327504,True,False
2.6312097147269764,1.3988279921998936,True,False
2.6653812694636905,1.402361523824325,True,False
2.699552824200404,1.1894274184750646,True,False
2.733724378937118,0.7715082845024882,True,False
2.7678959336738322,0.2123761685763565,True,False
2.8020674884105463,-0.3687356019483333,True,False
2.8362390431472604,-0.8278832521166084,True,False
2.870410597883974,-1.0593661138143142,True,False
2.904582152620688,-1.0510824324385386,True,False
2.938753707357402,-0.8884264704794161,True,False
2.9729252620941162,-0.6981295429766822,True,False
3.00709681683083,-0.569476944469113,True,False
3.041268371567544,-0.5063672909440605,True,False
3.075439926304258,-0.4351267236203921,True,False
3.109611481040972,-0.2549425718676781,True,False
3.143783035777686,0.09625541730582604,True,False
3.1779545905143998,0.5882076718878244,True,False
3.212126145251114,1.087495969161016,True,False
3.246297699987828,1.409187297820584,True,False
3.280469254724542,1.4111860152042461,True,False
3.314640809461256,1.0720510816014426,True,False
3.3488123641979697,0.5001725133423265,True,False
3.3829839189346838,-0.12657177688672236,True,False
3.417155473671398,-0.6465008598545463,True,False
3.451327028408112,-0.9749562655323821,True,False
3.4854985831448255,-1.1131250577558058,True,False
3.5196701378815396,-1.1093954286565064,True,False
3.5538416926182537,-1.0050379871631832,True,False
3.5880132473549677,-0.8033470911940166,True,False
3.622184802091682,-0.4816685912771395,True,False
3.6563563568283954,-0.033797535785331054,True,False
3.6905279115651095,0.4924584971805154,True,False
3.7246994663018236,0.9953129079576369,True,False
3.7588710210385377,1.358733899537682,True,False
3.7930425757752517,1.5011191264858452,True,False
